venue_wikidata_id,venue_name,venue_type,destination_wikidata_id,destination_name,lat,lon
Q131057691,Alto Jalón,natural region,Q29,Spain,,
Q134087335,Schotia Game Reserve,nature reserve,Q258,South Africa,-33.548611111111,25.863611111111
Q131057836,Bajo Jalón,natural region,Q29,Spain,,
Q137785214,Mbumbazi Nature Reserve,nature reserve,Q258,South Africa,-30.808333333333,30.279166666667
Q134087302,Fort Nottingham Nature Reserve,nature reserve,Q258,South Africa,-29.416666666667,29.916666666667
Q137785197,Impendle Nature Reserve,nature reserve,Q258,South Africa,-29.622222222222,29.908333333333
Q136465213,Matshakatini Nature Reserve,nature reserve,Q258,South Africa,-22.333333333333,30.883333333333
Q7447177,Sekhukhuneland,natural region,Q258,South Africa,-24.43944444,29.94555556
Q136101896,Ceres Nature Reserve,nature reserve,Q258,South Africa,-33.380277777778,19.295833333333
Q17600447,El Bisaura,natural region,Q29,Spain,42.114522,2.231597
Q3393242,Q3393242,natural region,Q29,Spain,40.2,-6.81666667
Q136665712,Honnet Nature Reserve,nature reserve,Q258,South Africa,,
Q916997,Karoo,natural region,Q258,South Africa,-32.27,22.31
Q1530696,Glemswald,natural region,Q1022,Stuttgart,48.7869,9.0843
Q9065001,Q9065001,natural region,Q29,Spain,42.617132,-3.7288406
Q137785217,Mount Currie Nature Reserve,nature reserve,Q258,South Africa,-30.479166666667,29.419444444444
Q2386849,La Alcarria,natural region,Q29,Spain,40.30666667,-2.87305556
Q136101924,Muthavatsindi Nature Reserve,nature reserve,Q258,South Africa,-22.671944444444,30.576944444444
Q137735791,Schapenberg Nature Reserve,nature reserve,Q258,South Africa,,
Q14555010,Pondoland,natural region,Q258,South Africa,-31.26666667,29.58333333
Q3574560,Lower Aragon,natural region,Q29,Spain,41.41666667,-0.11666667
Q136142285,Wild Rivers Private Nature Reserve,nature reserve,Q258,South Africa,-24.275,30.893611111111
Q131057924,Q131057924,natural region,Q29,Spain,,
Q588841,Maestrazgo,natural region,Q29,Spain,40.17611111,-1.10944444
Q15385,Cerdanya,natural region,Q29,Spain,42.446666666667,1.9527777777778
Q134958817,Maanskynkop nature reserve,nature reserve,Q258,South Africa,,
Q136841716,Kahalla-Pallekele Sanctuary,nature reserve,Q854,Sri Lanka,7.8758333333333,80.512222222222
Q133804079,Cape Recife Nature Reserve,nature reserve,Q258,South Africa,-34.022222222222,25.694722222222
Q135996304,Elandsberg Nature Reserve,nature reserve,Q258,South Africa,-33.468611111111,19.039722222222
Q135238518,Mount Sheba Nature Reserve,nature reserve,Q258,South Africa,,
Q861480,Eriksberg,nature reserve,Q34,Sweden,56.174488968607,15.002618321927
Q5193022,Khao Phanom Bencha National Park,national park,Q869,Thailand,8.2353,98.9312
Q1422492,Fjärdlång,nature reserve,Q34,Sweden,59.01876589258,18.573401117169
Q580404,Muddus National Park,national park,Q34,Sweden,66.916315609303,20.197333508976
Q479042,Lövbrickan,nature reserve,Q34,Sweden,59.359694198014,14.972901941426
Q1270970,Döda fallet,nature reserve,Q34,Sweden,63.053091021418,16.517785309195
Q997692,Koppsele,nature reserve,Q34,Sweden,65.256733823075,18.516113274872
Q761264,Fulufjället National Park,national park,Q34,Sweden,61.545606648535,12.739430291494
Q814706,Beijershamn,nature reserve,Q34,Sweden,56.601666545683,16.406353180123
Q921197,Korallgrottan,nature reserve,Q34,Sweden,64.888684327755,14.110748574249
Q962373,Dalby Söderskog National Park,national park,Q34,Sweden,55.675,13.330555555556
Q691597,Sonfjället National Park,national park,Q34,Sweden,62.277494331448,13.551749514476
Q674051,Koppången,nature reserve,Q34,Sweden,61.353073,14.790401
Q945780,Sarek National Park,national park,Q34,Sweden,67.288339383235,17.669138525422
Q1398891,Store Mosse National Park,national park,Q34,Sweden,57.28493679365,13.943826842833
Q752458,Asunden,nature reserve,Q34,Sweden,57.707884250332,18.857324534502
Q692011,Padjelanta National Park,national park,Q34,Sweden,67.410021653843,16.721859465541
Q1246785,Västanåfallet,nature reserve,Q34,Sweden,62.734722222222,17.415277777778
Q358086,Kronogård nature reserve,nature reserve,Q34,Sweden,66.270544,19.700317
Q1144786,Dundret,nature reserve,Q34,Sweden,67.093890507832,20.562234965975
Q1244478,Baljåsen,nature reserve,Q34,Sweden,59.078930898422,12.468407507555
Q175812,Hallands Väderö,nature reserve,Q34,Sweden,56.440814675713,12.567282992555
Q22262586,Lam Nam Kra Buri National Park,national park,Q869,Thailand,,
Q584175,Risen,nature reserve,Q34,Sweden,55.5875,13.3961
Q1164906,Danska fall,nature reserve,Q34,Sweden,56.709277238246,13.132535976668
Q879525,Björkö nature reserve,nature reserve,Q34,Sweden,59.315604652834,17.567514830379
Q25340864,Mae Wang National Park,national park,Q869,Thailand,18.526944444444,98.718888888889
Q953092,Abisko National Park,national park,Q34,Sweden,68.324299485026,18.680730666476
Q1249998,Gimegolts,nature reserve,Q34,Sweden,65.58243,17.746316
Q1019617,Bödakustens östra,nature reserve,Q34,Sweden,57.314568,17.115977
Q1393643,Folhammar,nature reserve,Q34,Sweden,57.34697222,18.73858333
Q303906,Skärte,nature reserve,Q34,Sweden,57.1525,12.485
Q862687,Billaberget,nature reserve,Q34,Sweden,63.323402113527,18.483276737741
Q1438951,Kosterhavet National Park,national park,Q34,Sweden,58.826830949811,11.008021187514
Q473263,Ammerån,nature reserve,Q34,Sweden,63.348502851107,15.711287498552
Q1270469,Tresticklan National Park,national park,Q34,Sweden,59.025587460593,11.757662068337
Q569960,Hamra National Park,national park,Q34,Sweden,61.756866112677,14.807980747377
Q119150,Björnlandet National Park,national park,Q34,Sweden,63.974039971211,18.014871250305
Q430860,Nötön-Åråsviken,nature reserve,Q34,Sweden,59.038237,14.067733
Q1437982,Forsakar Nature Reserve,nature reserve,Q34,Sweden,55.829305076376,14.070573204984
Q1417885,Tännforsen,nature reserve,Q34,Sweden,63.445970134719,12.741212431542
Q1307842,Närsholmen,nature reserve,Q34,Sweden,57.22686,18.689762
Q1410877,Fiby urskog,nature reserve,Q34,Sweden,59.889364063079,17.350462733639
Q1354985,Sumpafallen,nature reserve,Q34,Sweden,57.094053158831,12.663249988514
Q1018641,Byrum's raukar,nature reserve,Q34,Sweden,57.225833333333,16.955277777778
Q1475947,Kvill,nature reserve,Q34,Sweden,57.735984045318,15.626766818413
Q761227,Garphyttan National Park,national park,Q34,Sweden,59.280229102316,14.892840140139
Q1468730,Rååns dalgång,nature reserve,Q34,Sweden,55.998627346422,12.776039622952
Q1269516,Torsburgen,nature reserve,Q34,Sweden,57.411574767021,18.718786252242
Q22252139,Bang lang national park,national park,Q869,Thailand,6.0083,101.16
Q666044,Pieljekaise National Park,national park,Q34,Sweden,66.354300785452,16.768257591777
Q640485,Djurö National Park,national park,Q34,Sweden,58.846795728824,13.465248392948
Q1970733,Petgärdeträsk,nature reserve,Q34,Sweden,56.954483942902,16.85799659665
Q1300661,Klasborgs och Våmbs ängar,nature reserve,Q34,Sweden,58.37582,13.803014
Q1439607,Stöttingfjället nature reserve,nature reserve,Q34,Sweden,64.609158648136,17.542373922733
Q1530442,Söderåsen National Park,national park,Q34,Sweden,56.02414328035,13.230089159434
Q2224949,Likskäret,nature reserve,Q34,Sweden,65.518587,22.375882
Q1825191,Lilla Karlsö,nature reserve,Q34,Sweden,57.312699206101,18.063030943491
Q2094380,Stora Karlsö,nature reserve,Q34,Sweden,57.285466111487,17.972378735068
Q1568129,Ängsö National Park,national park,Q34,Sweden,59.623611111111,18.763888888889
Q2222336,S:t Olofsholm,nature reserve,Q34,Sweden,57.715994166813,18.910326631348
Q1641985,Hällberget,nature reserve,Q34,Sweden,63.449117,13.964603
Q1968993,Norra Kvill National Park,national park,Q34,Sweden,57.763727856251,15.593567560591
Q1547243,Grogarnsberget,nature reserve,Q34,Sweden,57.431197970694,18.891766671746
Q2369300,Brändöskär,nature reserve,Q34,Sweden,65.526427099574,22.799714520172
Q1949435,Mossaträsk-Stormyran,nature reserve,Q34,Sweden,63.834489636087,17.303063059884
Q1505461,Färnebofjärden National Park,national park,Q34,Sweden,60.201206796364,16.784154195214
Q1895233,Stubba nature reserve,nature reserve,Q34,Sweden,67.09711,20.018296111111
Q2178882,Kosteröarna (naturreservat),nature reserve,Q34,Sweden,58.892797974109,11.016842010664
Q1777304,Vindelfjällen nature reserve,nature reserve,Q34,Sweden,65.908066578978,15.881370683929
Q2221378,Sandviken nature reserve,nature reserve,Q34,Sweden,57.39788397998,18.872160185286
Q1970969,Gamla Köpstad,nature reserve,Q34,Sweden,57.038318,12.293398
Q1970744,Surö bokskog,nature reserve,Q34,Sweden,58.81941448924,13.947927618455
Q1571954,Halltorps hage,nature reserve,Q34,Sweden,56.800439251694,16.574677861018
Q2501489,Kluntarna,nature reserve,Q34,Sweden,65.46161713782,22.613010830233
Q2475174,Ullahau,nature reserve,Q34,Sweden,57.964054544406,19.251773917374
Q1493149,"Gamle hamn, Fårö",nature reserve,Q34,Sweden,57.943717843465,19.08788791995
Q1970729,Djurstadträsk,nature reserve,Q34,Sweden,56.967229,16.858818
Q1616032,Kvismaren,nature reserve,Q34,Sweden,59.173052044424,15.387459361269
Q1529632,Glaskogen,nature reserve,Q34,Sweden,59.489128174338,12.410904723055
Q1754204,Vadvetjåkka National Park,national park,Q34,Sweden,68.541278472338,18.43265553074
Q2436126,Tira öar,nature reserve,Q34,Sweden,56.944289793517,13.675732199395
Q1789523,Sjaunja Nature Reserve,nature reserve,Q34,Sweden,67.446476817602,19.239724329489
Q1669907,Skurugata,nature reserve,Q34,Sweden,57.697772226313,15.085615216401
Q1566469,Stenshuvud National Park,national park,Q34,Sweden,55.657843865351,14.269919320246
Q709029,Yangmingshan National Park,national park,Q1867,Taipei,25.1775,121.5475
Q1673310,Töfsingdalen National Park,national park,Q34,Sweden,62.165371315286,12.480094664077
Q2301512,Utö nature reserve,nature reserve,Q34,Sweden,58.986944444444,18.312222222222
Q1754183,Skuleskogen National Park,national park,Q34,Sweden,63.110978284781,18.484165611444
Q1970876,Brucebo,nature reserve,Q34,Sweden,57.68609730253,18.34806177849
Q2511628,Veckefjärden,nature reserve,Q34,Sweden,63.293334408655,18.638828641913
Q1505447,Stora Sjöfallet National Park,national park,Q34,Sweden,67.566898179054,17.993649696763
Q2178195,Rånna-Ryd,nature reserve,Q34,Sweden,58.444663,13.827642
Q1792466,Neptune's fields,nature reserve,Q34,Sweden,57.348367,17.030862
Q2020943,Ollajvs,nature reserve,Q34,Sweden,57.32694444,18.67444444
Q2455200,Trollskogen,nature reserve,Q34,Sweden,57.351710099733,17.120644924974
Q2407482,Malören,nature reserve,Q34,Sweden,65.525217,23.553637
Q1547654,Lummelunda cave,nature reserve,Q34,Sweden,57.740706206857,18.411533186477
Q2045017,Kroppefjäll,nature reserve,Q34,Sweden,58.652018141242,12.172493376192
Q1891973,Haparanda Archipelago National Park,national park,Q34,Sweden,65.604909128809,23.769575215004
Q2359666,Styggforsen,nature reserve,Q34,Sweden,61.006286982804,15.190796226413
Q1777190,Knisa mosse,nature reserve,Q34,Sweden,57.050277777778,16.842777777778
Q7648890,Suseån,nature reserve,Q34,Sweden,56.84431372425,12.735670695404
Q4992396,Hindens rev,nature reserve,Q34,Sweden,58.580078550158,12.87896865761
Q4346857,Pater Noster,nature reserve,Q34,Sweden,57.913862,11.487562
Q5593973,Gran,nature reserve,Q34,Sweden,62.015547566304,17.634054562154
Q5951207,Huvudskär,nature reserve,Q34,Sweden,58.967883858077,18.561102274309
Q4992486,Kynnefjäll-Sätret,nature reserve,Q34,Sweden,58.747646729961,11.704762192354
Q2797761,Björn,nature reserve,Q34,Sweden,65.754152,23.581893
Q7911787,Valla Wood,nature reserve,Q34,Sweden,58.399294097823,15.595151813205
Q5626593,Gömmaren Nature Reserve,nature reserve,Q34,Sweden,59.256192782643,17.921868004817
Q5609348,Grimsholmen,nature reserve,Q34,Sweden,56.84194444,12.55805556
Q6957282,Nackareservatet,nature reserve,Q34,Sweden,59.28222222,18.16527778
Q7538186,Skärbäck,nature reserve,Q34,Sweden,57.089021681943,12.525183049742
Q4887839,Bengtesgård meadow,nature reserve,Q34,Sweden,56.970968195129,12.488277874852
Q5642778,Hallarum,nature reserve,Q34,Sweden,56.154175613601,15.824111238327
Q5244280,Vendelsöarna,nature reserve,Q34,Sweden,57.299907252528,12.100562695448
Q3379089,Tjeggelvas,nature reserve,Q34,Sweden,66.54243431919,17.782155709419
Q4745240,Langhammars,nature reserve,Q34,Sweden,57.983217696347,19.16673490919
Q2809215,Ytterholmen,nature reserve,Q34,Sweden,57.71327778,18.92322222
Q6314698,Jupukka,nature reserve,Q34,Sweden,67.274271221333,23.23578409298
Q2625471,Lovö nature reserve,nature reserve,Q34,Sweden,59.32424073713,17.853684708764
Q2689192,Döman Nature Reserve,nature reserve,Q34,Sweden,65.08,21.58944444
Q5625916,Gässlösa,nature reserve,Q34,Sweden,57.14764722,12.49257222
Q3468632,Marsfjället,nature reserve,Q34,Sweden,65.140205991009,15.520605938801
Q4813444,Ölbäck,nature reserve,Q34,Sweden,57.6213,18.378
Q3433085,Nalovardo,nature reserve,Q34,Sweden,65.691170003151,17.516028645651
Q3562577,Skogsö nature reserve,nature reserve,Q34,Sweden,59.298708630644,18.284295594415
Q5458610,Flemingsbergsskogen Nature Reserve,nature reserve,Q34,Sweden,59.204250877549,17.968118485363
Q5520235,Gamla Varberg,nature reserve,Q34,Sweden,57.15926885893,12.233446499831
Q7915673,Vargö,nature reserve,Q34,Sweden,57.619762223091,11.745465190347
Q4813422,Lindhammarsmyr,nature reserve,Q34,Sweden,57.415788534482,18.532075361633
Q5210276,Dalby Norreskog,nature reserve,Q34,Sweden,55.680994427185,13.336124504063
Q5238909,Svenska Högarna,nature reserve,Q34,Sweden,59.43169236799,19.496058763161
Q3486391,Skuleberget,nature reserve,Q34,Sweden,63.074750395866,18.346438967106
Q7665784,Särö Västerskog,nature reserve,Q34,Sweden,57.5056,11.9247
Q2677911,Dumme mosse,nature reserve,Q34,Sweden,57.774150684668,14.01331107041
Q7383778,Rya Forest,nature reserve,Q34,Sweden,57.69529444,11.88626389
Q2528645,Vitberget,nature reserve,Q34,Sweden,65.97576,20.317656
Q3361676,Marviken nature reserv,nature reserve,Q34,Sweden,59.184527724655,17.172730784371
Q2686714,Germandön,nature reserve,Q34,Sweden,65.445253899622,22.160318978315
Q4919660,Bjurälven,nature reserve,Q34,Sweden,64.928400838474,14.109695118683
Q5399314,Kallgatburg,nature reserve,Q34,Sweden,57.694283182931,18.68072730936
Q4994152,Ryssberget,nature reserve,Q34,Sweden,56.074304346086,14.600200881652
Q2640142,Albrunna lund,nature reserve,Q34,Sweden,56.316404219868,16.415541096303
Q3133294,Väderöarna (naturreservat),nature reserve,Q34,Sweden,58.607806714875,11.066069862837
Q5554538,Getterön Nature Reserve,nature reserve,Q34,Sweden,57.132397,12.241012
Q4793044,Femöre,nature reserve,Q34,Sweden,58.651316982506,17.098046171624
Q6978819,Ålleberg,nature reserve,Q34,Sweden,58.133508914614,13.602797077392
Q4360857,Östergarnsberget,nature reserve,Q34,Sweden,57.418524196719,18.84046462728
Q4992725,Skanörs Ljung Nature Reserve,nature reserve,Q34,Sweden,55.404387485406,12.891685591373
Q4992097,Hoverberget,nature reserve,Q34,Sweden,62.831337146668,14.433151091887
Q10431822,Boarps hed,nature reserve,Q34,Sweden,55.932229821857,13.771680270148
Q10397880,Abborrträsk nature reserve,nature reserve,Q34,Sweden,59.33166667,18.28777778
Q10428379,Berge Virgin Forest Nature Reserve,nature reserve,Q34,Sweden,62.933626277899,14.833231925253
Q10430130,Bispbergs klack,nature reserve,Q34,Sweden,60.351855,15.814159
Q8079027,Örskär,nature reserve,Q34,Sweden,60.521525241833,18.40134975218
Q10398010,Aboda,nature reserve,Q34,Sweden,57.06811153347,15.95541436098
Q10423739,Axelstorps skogar,nature reserve,Q34,Sweden,56.402371,12.839629
Q10411237,Anderstorps Stormosse,nature reserve,Q34,Sweden,57.327232,13.60476
Q10411685,Anfastebo nature reserve,nature reserve,Q34,Sweden,57.89585472095,12.222623170586
Q10430877,Blacksås,nature reserve,Q34,Sweden,61.645126495601,16.762470476156
Q9033822,Mjältön,nature reserve,Q34,Sweden,63.040919307815,18.519979196589
Q10426865,Bassholmen,nature reserve,Q34,Sweden,58.240646201236,11.501366028333
Q10411714,Angarnsjöängen nature reserve,nature reserve,Q34,Sweden,59.547078,18.158003
Q10430621,Björksättrahalvön nature reserve,nature reserve,Q34,Sweden,59.189176716814,18.033663940639
Q10404024,Akkelis fjällurskog,nature reserve,Q34,Sweden,66.147359611039,17.573591441858
Q10411532,Andån,nature reserve,Q34,Sweden,61.460028,16.097602
Q10405618,Allgunnen,nature reserve,Q34,Sweden,56.992209,16.017654
Q10411211,Andersby ängsbackar,nature reserve,Q34,Sweden,60.1571,17.8215
Q10430097,Biskopshagen,nature reserve,Q34,Sweden,57.251468092213,12.095436406113
Q10419892,Aspbladsmossen,nature reserve,Q34,Sweden,59.883748558803,18.356973185143
Q10430441,Bjuröklubb,nature reserve,Q34,Sweden,64.454261693879,21.591202059436
Q10407137,Alvena lindaräng,nature reserve,Q34,Sweden,57.60996,18.64748
Q10397997,Abisko naturvet. station,nature reserve,Q34,Sweden,68.355453,18.822089
Q10430459,Bjära,nature reserve,Q34,Sweden,55.91427129443,13.839362453573
Q10405560,Allarps bjär,nature reserve,Q34,Sweden,55.991338011683,13.420855446945
Q10405651,Allkvie änge,nature reserve,Q34,Sweden,57.610091676523,18.430333552806
Q10425201,Baldersnäs,nature reserve,Q34,Sweden,58.964615774038,12.279831265613
Q10426892,Bastudalen Nature Reserve,nature reserve,Q34,Sweden,63.081664058859,13.855965509578
Q10418328,Arnöhuvud Nature Reserve,nature reserve,Q34,Sweden,59.726823011737,17.549990172353
Q7987869,Western Getterön Nature Reserve,nature reserve,Q34,Sweden,57.118195320627,12.193525684147
Q10431948,Bodagrottorna,nature reserve,Q34,Sweden,61.65343889,17.12636389
Q10430766,Björnön,nature reserve,Q34,Sweden,59.563273397282,16.623297739955
Q10430550,Björkekullen,nature reserve,Q34,Sweden,57.09805556,12.61166667
Q10432083,Boglundsängen,nature reserve,Q34,Sweden,59.301000183712,15.216199786945
Q10425244,Balesudden,nature reserve,Q34,Sweden,63.174011740426,18.68818907007
Q10409333,Amtjärnsbrottet,nature reserve,Q34,Sweden,60.936951,15.076858
Q10430404,Bjurkärr,nature reserve,Q34,Sweden,56.642793737062,14.668773132219
Q10404424,Alby nature reserve,nature reserve,Q34,Sweden,59.234753013515,18.273606376847
Q10429644,Billingemölla,nature reserve,Q34,Sweden,55.9713,13.351
Q10416311,Aptasvare fjällurskog,nature reserve,Q34,Sweden,67.726139832678,20.615511098885
Q10432844,Q10432844,nature reserve,Q34,Sweden,63.422,20.022
Q10430754,Björntjärnsskogen,nature reserve,Q34,Sweden,62.522446,15.086911
Q10411392,Anjosvarden,nature reserve,Q34,Sweden,61.437019,14.27624
Q10432826,Bondberget,nature reserve,Q34,Sweden,57.76861111,14.24694444
Q10419893,Aspbo,nature reserve,Q34,Sweden,60.2111,17.9464
Q10428479,Bergs naturskog,nature reserve,Q34,Sweden,57.068257054628,12.778903541056
Q10428337,Berga Kulle Nature Reserve,nature reserve,Q34,Sweden,58.731576532327,16.813126410816
Q10425602,Balsberget,nature reserve,Q34,Sweden,56.101978,14.211965
Q10398166,Abullahagen nature reserve,nature reserve,Q34,Sweden,55.826,13.3183
Q10411245,Andersön,nature reserve,Q34,Sweden,63.151933729898,14.42288055888
Q10489118,Eslövs allmänning,nature reserve,Q34,Sweden,55.8314,13.2922
Q10484411,Ensillre kalkbarrskog,nature reserve,Q34,Sweden,62.57866667,15.738
Q10480478,Ekastiga,nature reserve,Q34,Sweden,55.957769125945,13.521631992183
Q10472430,Digesgård,nature reserve,Q34,Sweden,56.942684395575,12.350035251799
Q10496310,Flarksjöberget,nature reserve,Q34,Sweden,61.669150158587,14.653862818491
Q10496052,Fjällnora,nature reserve,Q34,Sweden,59.8329,17.9146
Q10432274,Bokullen,nature reserve,Q34,Sweden,59.073180036374,11.86589342688
Q10465959,Dagstorps mosse,nature reserve,Q34,Sweden,55.813913081525,13.071767000795
Q10438614,Bårsjön,nature reserve,Q34,Sweden,59.229924358946,17.5067296349
Q10475775,Domedejla mosse med omgivningar,nature reserve,Q34,Sweden,55.73194444,13.02555556
Q10438758,Börs Flåg,nature reserve,Q34,Sweden,58.104907,11.935233
Q10465954,Q10465954,nature reserve,Q34,Sweden,55.994928,13.49011
Q10476276,Dovrasjödalen,nature reserve,Q34,Sweden,59.010978345803,14.957763323881
Q10480665,Ekoberget nature reserve,nature reserve,Q34,Sweden,59.3275,18.31805556
Q10477865,Duvestubbe,nature reserve,Q34,Sweden,56.10111111,12.73611111
Q10474963,Djurholmamossen,nature reserve,Q34,Sweden,56.348497,13.048373
Q10496050,Fjällmossen: Viggarum,nature reserve,Q34,Sweden,55.810102,13.893771
Q10436925,Bräkentorp,nature reserve,Q34,Sweden,56.807337456387,14.029104218044
Q10437018,Brånberget,nature reserve,Q34,Sweden,60.946079,12.6947
Q10468289,Delsjöområdet,nature reserve,Q34,Sweden,57.688192478302,12.063580852178
Q10436569,Bryggholmen,nature reserve,Q34,Sweden,59.528028070207,17.143329135461
Q10433414,Bosarps Jär,nature reserve,Q34,Sweden,55.886429810085,13.33602652904
Q10433446,Boskapsön,nature reserve,Q34,Sweden,59.197385248699,18.750900280429
Q10480617,Eketånga,nature reserve,Q34,Sweden,56.65111111,12.77444444
Q10476447,Drakamöllan,nature reserve,Q34,Sweden,55.760254,14.118872
Q10475769,Domarudden,nature reserve,Q34,Sweden,59.517682087551,18.341816102897
Q10476434,Drags udde,nature reserve,Q34,Sweden,57.489251300599,15.590581241048
Q10434880,Bratteforsån,nature reserve,Q34,Sweden,58.201415077938,11.913462103695
Q10489446,Ettö,nature reserve,Q34,Sweden,57.436561,13.638558
Q10433291,Bornsjön nature reserve,nature reserve,Q34,Sweden,59.238504188806,17.711572426343
Q10434907,Brattön,nature reserve,Q34,Sweden,57.919593436058,11.735314195586
Q10437664,Bullerö nature reserve,nature reserve,Q34,Sweden,59.188622528029,18.794920109104
Q10438586,Bågaliden,nature reserve,Q34,Sweden,63.74075254698,18.337653090562
Q10435627,Brinkbäcken,nature reserve,Q34,Sweden,59.09967936574,17.824005712547
Q10435974,Brogård,nature reserve,Q34,Sweden,56.686011829015,12.971933275498
Q10437760,Bunkeflo strandängar,nature reserve,Q34,Sweden,55.544187956983,12.901538015162
Q10433332,Borstbäcken,nature reserve,Q34,Sweden,55.715910265492,13.59933002492
Q10484119,Enet,nature reserve,Q34,Sweden,56.755633748977,12.634217393803
Q10466093,Dalbobergen,nature reserve,Q34,Sweden,58.398704972627,12.314157813355
Q10496916,Florarna,nature reserve,Q34,Sweden,60.292713660564,17.832457934229
Q10465930,Dagnäsön,nature reserve,Q34,Sweden,59.011273,17.067351
Q10475843,Domsten-Viken,nature reserve,Q34,Sweden,56.13333333,12.58916667
Q10495164,Fillstabäcken Nature Reserve,nature reserve,Q34,Sweden,63.13920089889,14.543515230636
Q10496120,Fjärås Bräcka,nature reserve,Q34,Sweden,57.442307989192,12.192010102118
Q10436941,Brämön,nature reserve,Q34,Sweden,62.206502948065,17.703869709567
Q10487760,Eriksö,nature reserve,Q34,Sweden,58.927846450826,17.643574931731
Q10496905,Flommen,nature reserve,Q34,Sweden,55.423625906355,12.841397458073
Q10474967,Djurmoklack,nature reserve,Q34,Sweden,60.566165,15.188401
Q10435025,Bredfjället,nature reserve,Q34,Sweden,58.215441,12.013855
Q10494170,Farstanäs nature reserve,nature reserve,Q34,Sweden,59.095916400721,17.634966611815
Q10481121,Eldgarnsö Nature Reserve,nature reserve,Q34,Sweden,59.438352059835,17.652516144499
Q10504600,Getingstaliden,nature reserve,Q34,Sweden,63.505448974138,18.692853414621
Q10499434,Ullstorp,nature reserve,Q34,Sweden,55.975468,13.536489
Q10512632,Göingeåsen,nature reserve,Q34,Sweden,56.100314,13.755645
Q10516366,Halle-Hunnebergs rasbranter,nature reserve,Q34,Sweden,58.356086341337,12.454422001819
Q10505137,Givorna,nature reserve,Q34,Sweden,60.12111111,15.97027778
Q10499323,Froenahejdan,nature reserve,Q34,Sweden,55.656664392937,13.933951945288
Q10516367,Halle- och Hunnebergs platåer,nature reserve,Q34,Sweden,58.335275,12.493955
Q10499436,Frostbrunnsdalen,nature reserve,Q34,Sweden,60.45166667,15.46916667
Q10508738,Grevie åsar,nature reserve,Q34,Sweden,56.38400302256,12.76496016314
Q10496858,Floastad,nature reserve,Q34,Sweden,57.103024284042,12.665386069073
Q10495798,Fiskhusberget,nature reserve,Q34,Sweden,63.265305,13.594523
Q10508122,Granliden,nature reserve,Q34,Sweden,63.791259375545,18.249066793698
Q10510107,Grössjön,nature reserve,Q34,Sweden,63.7856,20.3508
Q10500577,Fyledalen,nature reserve,Q34,Sweden,55.552585,13.856883
Q10500256,Furö,nature reserve,Q34,Sweden,57.281558379405,16.625842691136
Q10510287,The farm Gudmundstjärn,nature reserve,Q34,Sweden,62.660728642022,17.020917921399
Q10516430,Hallstad ängar,nature reserve,Q34,Sweden,58.1515,15.6481
Q10509898,Gråen,nature reserve,Q34,Sweden,55.86365884106,12.818465318419
Q10516312,Hallagården,nature reserve,Q34,Sweden,57.16626248226,12.494621740167
Q10512483,Gålö,nature reserve,Q34,Sweden,59.08490848776,18.277480180185
Q10512286,Gällabjer,nature reserve,Q34,Sweden,56.008336405291,13.325484728414
Q10505222,Gladöskogen,nature reserve,Q34,Sweden,59.197974319773,17.999305171486
Q10509769,Gränsö,nature reserve,Q34,Sweden,57.751150402568,16.701481303365
Q10502297,Galterö,nature reserve,Q34,Sweden,57.641071530379,11.731708703521
Q10500671,Fäbodmossen,nature reserve,Q34,Sweden,59.94286111,17.32219444
Q10512602,Gö nature reserve,nature reserve,Q34,Sweden,56.133081944444,15.294193055556
Q10508975,Gropahålet,nature reserve,Q34,Sweden,55.86473,14.23188
Q10502613,Gammtratten,nature reserve,Q34,Sweden,63.858966657234,18.12204824367
Q10512320,Gällnö nature reserve,nature reserve,Q34,Sweden,59.401917808647,18.639514752717
Q10510678,Gullringskärret,nature reserve,Q34,Sweden,59.126721877783,18.125580225744
Q10500929,Fågelmossen,nature reserve,Q34,Sweden,58.668547,15.215265
Q10503252,Gassbo,nature reserve,Q34,Sweden,56.976,13.3851
Q10511301,Gyllebo,nature reserve,Q34,Sweden,55.596182164809,14.188781057082
Q10509063,Grubbdalen,nature reserve,Q34,Sweden,64.034310785871,13.728307773264
Q10508858,Q10508858,nature reserve,Q34,Sweden,58.307138098405,12.444651567169
Q10509657,Gryteskog,nature reserve,Q34,Sweden,55.6881,13.3903
Q10510092,Gröntoppen,nature reserve,Q34,Sweden,63.704781052022,14.29903190556
Q10509025,Grottberget,nature reserve,Q34,Sweden,58.994541244707,17.456224376967
Q10512535,Gårdshult,nature reserve,Q34,Sweden,56.690625736556,13.150302689098
Q10508014,Granbodåsen,nature reserve,Q34,Sweden,62.611689910351,15.60945848847
Q10502178,Galgberget,nature reserve,Q34,Sweden,57.652961,18.312564
Q10499985,Fulltofta-Häggenäs,nature reserve,Q34,Sweden,55.892665551326,13.600406212635
Q10512482,Q10512482,nature reserve,Q34,Sweden,58.6333,12.1033
Q10502301,Galtispuoda,nature reserve,Q34,Sweden,66.113308136146,17.937623532756
Q10512650,Gömsta äng nature reserve,nature reserve,Q34,Sweden,59.240578165629,17.880875044796
Q10509731,Grängshytteforsarna,nature reserve,Q34,Sweden,59.716510252621,14.782601849079
Q10512694,Görväln nature reserve,nature reserve,Q34,Sweden,59.422688922879,17.777992136351
Q10505182,Gladarberget,nature reserve,Q34,Sweden,59.337094,15.226913
