destination_id,destination_name,month_number,month_name,avg_temp_celsius,avg_rainfall_mm,avg_humidity
Q3692,Riyadh,4,April,25.8,0.6,32.9
Q3692,Riyadh,5,May,31.9,0.3,23.7
Q3692,Riyadh,6,June,37.4,0.0,10.1
Q3692,Riyadh,7,July,37.7,0.0,11.6
Q3692,Riyadh,8,August,37.5,0.0,14.5
Q3692,Riyadh,9,September,34.1,0.0,17.0
Q3692,Riyadh,10,October,28.5,0.0,24.1
Q3692,Riyadh,11,November,23.7,0.3,33.4
Q3692,Riyadh,12,December,17.7,0.0,33.0
Q218,Romania,1,January,-1.0,1.2,75.3
Q218,Romania,2,February,5.2,1.9,77.0
Q218,Romania,3,March,6.7,2.6,72.1
Q218,Romania,4,April,11.7,2.0,66.5
Q218,Romania,5,May,14.0,2.3,65.7
Q218,Romania,6,June,20.4,2.9,71.3
Q218,Romania,7,July,22.2,2.9,64.3
Q218,Romania,8,August,21.1,2.9,66.5
Q218,Romania,9,September,16.0,2.4,68.1
Q218,Romania,10,October,9.7,1.1,72.7
Q218,Romania,11,November,2.3,1.4,78.2
Q218,Romania,12,December,0.7,1.2,87.1
Q220,Rome,1,January,9.4,1.4,81.6
Q220,Rome,2,February,10.7,2.9,79.2
Q220,Rome,3,March,12.6,4.0,78.5
Q220,Rome,4,April,15.0,1.3,69.2
Q220,Rome,5,May,18.3,3.4,73.9
Q220,Rome,6,June,23.4,0.8,62.1
Q220,Rome,7,July,28.2,0.5,56.3
Q220,Rome,8,August,28.4,1.3,61.7
Q220,Rome,9,September,21.4,4.7,72.6
Q220,Rome,10,October,18.1,4.8,83.8
Q220,Rome,11,November,12.5,0.7,80.2
Q220,Rome,12,December,8.1,2.9,80.7
Q36281,Roseau,1,January,25.5,2.8,77.3
Q36281,Roseau,2,February,25.6,1.5,79.2
Q36281,Roseau,3,March,26.2,1.5,74.4
Q36281,Roseau,4,April,26.9,1.9,75.3
Q36281,Roseau,5,May,27.9,2.4,77.1
Q36281,Roseau,6,June,27.7,3.0,79.3
Q36281,Roseau,7,July,27.4,4.6,82.2
Q36281,Roseau,8,August,27.3,4.4,82.8
Q36281,Roseau,9,September,27.6,3.0,82.6
Q36281,Roseau,10,October,28.2,1.5,76.4
Q36281,Roseau,11,November,26.9,4.8,82.8
Q36281,Roseau,12,December,25.5,2.9,79.6
Q908,Rostov-on-Don,1,January,-2.0,2.8,85.8
Q908,Rostov-on-Don,2,February,1.2,1.7,77.3
Q908,Rostov-on-Don,3,March,4.3,0.4,71.9
Q908,Rostov-on-Don,4,April,16.6,0.4,58.1
Q908,Rostov-on-Don,5,May,16.3,0.6,46.3
Q908,Rostov-on-Don,6,June,24.3,1.1,56.9
Q908,Rostov-on-Don,7,July,28.1,0.5,37.9
Q908,Rostov-on-Don,8,August,25.3,0.4,43.2
Q908,Rostov-on-Don,9,September,21.8,0.9,34.9
Q908,Rostov-on-Don,10,October,12.0,0.6,66.0
Q908,Rostov-on-Don,11,November,4.3,0.9,78.9
Q908,Rostov-on-Don,12,December,0.9,1.3,85.2
Q34370,Rotterdam,1,January,4.0,2.1,80.8
Q34370,Rotterdam,2,February,8.0,4.3,87.4
Q34370,Rotterdam,3,March,8.7,2.1,80.9
Q34370,Rotterdam,4,April,10.5,3.6,76.3
Q34370,Rotterdam,5,May,15.0,4.6,81.9
Q34370,Rotterdam,6,June,15.4,2.4,77.5
Q34370,Rotterdam,7,July,17.7,3.6,78.6
Q34370,Rotterdam,8,August,19.4,1.8,75.6
Q34370,Rotterdam,9,September,16.1,4.1,81.0
Q34370,Rotterdam,10,October,12.4,1.9,86.5
Q34370,Rotterdam,11,November,7.7,3.5,85.1
Q34370,Rotterdam,12,December,6.4,2.5,87.7
Q34001,Roubaix,1,January,3.6,2.0,82.2
Q34001,Roubaix,2,February,8.4,3.9,86.6
Q34001,Roubaix,3,March,8.6,3.0,81.1
Q34001,Roubaix,4,April,10.6,3.2,76.0
Q34001,Roubaix,5,May,14.4,3.4,80.2
Q34001,Roubaix,6,June,15.4,2.3,75.8
Q34001,Roubaix,7,July,18.3,2.7,74.4
Q34001,Roubaix,8,August,19.7,2.6,72.7
Q34001,Roubaix,9,September,15.7,3.6,80.0
Q34001,Roubaix,10,October,12.6,2.3,85.0
Q34001,Roubaix,11,November,7.8,2.1,85.8
Q34001,Roubaix,12,December,6.1,1.8,87.5
Q30974,Rouen,1,January,3.8,2.4,83.5
Q30974,Rouen,2,February,8.5,4.4,87.6
Q30974,Rouen,3,March,8.3,2.7,83.3
Q30974,Rouen,4,April,10.3,2.5,77.3
Q30974,Rouen,5,May,13.7,3.4,80.8
Q30974,Rouen,6,June,15.1,1.6,77.6
Q30974,Rouen,7,July,18.1,2.6,76.2
Q30974,Rouen,8,August,19.0,1.7,76.1
Q30974,Rouen,9,September,14.9,4.1,81.2
Q30974,Rouen,10,October,12.6,4.0,87.0
Q30974,Rouen,11,November,8.4,2.4,87.0
Q30974,Rouen,12,December,6.3,2.4,88.9
Q159,Russia,1,January,-25.4,0.8,70.0
Q159,Russia,2,February,-25.3,0.4,69.0
Q159,Russia,3,March,-19.3,0.9,75.1
Q159,Russia,4,April,-10.0,1.5,75.5
Q159,Russia,5,May,-1.8,1.9,77.6
Q159,Russia,6,June,10.8,3.2,70.5
Q159,Russia,7,July,17.1,1.7,70.8
Q159,Russia,8,August,14.5,3.3,76.3
Q159,Russia,9,September,5.6,2.8,81.6
Q159,Russia,10,October,-5.2,2.0,82.1
Q159,Russia,11,November,-13.3,2.1,80.5
Q159,Russia,12,December,-18.8,1.1,77.1
Q1037,Rwanda,1,January,19.6,4.2,78.5
Q1037,Rwanda,2,February,20.2,2.1,74.5
Q1037,Rwanda,3,March,20.6,1.0,72.5
Q1037,Rwanda,4,April,19.6,4.5,79.9
Q1037,Rwanda,5,May,20.3,1.2,71.7
Q1037,Rwanda,6,June,20.3,0.0,53.6
Q1037,Rwanda,7,July,21.4,0.1,47.1
Q1037,Rwanda,8,August,21.5,0.2,49.0
Q1037,Rwanda,9,September,21.5,2.0,57.0
Q1037,Rwanda,10,October,20.1,2.5,70.6
Q1037,Rwanda,11,November,19.0,7.0,79.9
Q1037,Rwanda,12,December,18.8,4.0,79.6
Q1724,Saarbrücken,1,January,2.1,3.1,82.0
Q1724,Saarbrücken,2,February,6.9,3.8,86.4
Q1724,Saarbrücken,3,March,8.1,2.9,79.7
Q1724,Saarbrücken,4,April,9.9,2.9,74.2
Q1724,Saarbrücken,5,May,14.2,5.7,79.1
Q1724,Saarbrücken,6,June,16.7,2.5,75.1
Q1724,Saarbrücken,7,July,19.0,2.4,73.7
Q1724,Saarbrücken,8,August,20.5,1.2,72.1
Q1724,Saarbrücken,9,September,15.5,3.4,77.3
Q1724,Saarbrücken,10,October,12.1,2.8,87.1
Q1724,Saarbrücken,11,November,6.2,2.4,87.3
Q1724,Saarbrücken,12,December,2.8,2.3,89.9
Q18013,Sacramento,1,January,9.4,4.3,85.4
Q18013,Sacramento,2,February,10.1,7.2,81.7
Q18013,Sacramento,3,March,11.7,2.8,75.4
Q18013,Sacramento,4,April,14.5,1.4,69.9
Q18013,Sacramento,5,May,19.8,0.7,49.8
Q18013,Sacramento,6,June,25.0,0.0,40.6
Q18013,Sacramento,7,July,28.2,0.0,39.8
Q18013,Sacramento,8,August,24.9,0.3,46.5
Q18013,Sacramento,9,September,23.6,0.0,48.7
Q18013,Sacramento,10,October,20.7,0.4,45.1
Q18013,Sacramento,11,November,11.1,6.2,69.5
Q18013,Sacramento,12,December,9.4,3.5,87.1
Q763,Saint Kitts and Nevis,1,January,25.6,1.2,71.9
Q763,Saint Kitts and Nevis,2,February,25.1,5.2,75.0
Q763,Saint Kitts and Nevis,3,March,25.8,1.3,70.6
Q763,Saint Kitts and Nevis,4,April,26.2,2.4,74.1
Q763,Saint Kitts and Nevis,5,May,27.6,2.9,75.7
Q763,Saint Kitts and Nevis,6,June,28.1,2.2,74.0
Q763,Saint Kitts and Nevis,7,July,27.8,3.4,75.4
Q763,Saint Kitts and Nevis,8,August,27.8,4.4,76.6
Q763,Saint Kitts and Nevis,9,September,27.9,3.2,77.7
Q763,Saint Kitts and Nevis,10,October,28.4,1.5,71.1
Q763,Saint Kitts and Nevis,11,November,26.8,4.3,79.2
Q763,Saint Kitts and Nevis,12,December,26.2,1.2,70.5
Q760,Saint Lucia,1,January,23.6,4.3,79.8
Q760,Saint Lucia,2,February,24.1,2.0,77.3
Q760,Saint Lucia,3,March,24.6,2.1,75.1
Q760,Saint Lucia,4,April,25.5,1.4,72.8
Q760,Saint Lucia,5,May,26.4,2.7,75.3
Q760,Saint Lucia,6,June,25.7,6.4,80.1
Q760,Saint Lucia,7,July,25.4,5.3,82.4
Q760,Saint Lucia,8,August,25.3,7.2,83.4
Q760,Saint Lucia,9,September,25.4,5.9,84.3
Q760,Saint Lucia,10,October,25.9,4.8,79.8
Q760,Saint Lucia,11,November,24.8,7.4,84.9
Q760,Saint Lucia,12,December,23.9,3.5,78.9
Q28848,Saint Paul,1,January,-6.3,0.2,74.0
Q28848,Saint Paul,2,February,-0.8,0.6,67.4
Q28848,Saint Paul,3,March,1.5,1.9,57.3
Q28848,Saint Paul,4,April,8.1,3.1,63.8
Q28848,Saint Paul,5,May,15.6,6.0,64.4
Q28848,Saint Paul,6,June,19.7,7.3,71.9
Q28848,Saint Paul,7,July,22.1,3.1,74.5
Q28848,Saint Paul,8,August,20.9,4.9,74.7
Q28848,Saint Paul,9,September,20.0,0.8,64.8
Q28848,Saint Paul,10,October,13.3,1.4,55.7
Q28848,Saint Paul,11,November,3.1,1.9,78.1
Q28848,Saint Paul,12,December,-4.8,1.1,79.7
Q656,Saint Petersburg,1,January,-10.2,1.2,85.0
Q656,Saint Petersburg,2,February,-5.7,1.8,86.6
Q656,Saint Petersburg,3,March,1.3,1.2,81.4
Q656,Saint Petersburg,4,April,4.8,2.2,78.1
Q656,Saint Petersburg,5,May,11.6,0.8,66.1
Q656,Saint Petersburg,6,June,17.5,2.5,72.7
Q656,Saint Petersburg,7,July,19.6,3.6,76.6
Q656,Saint Petersburg,8,August,17.5,4.9,81.7
Q656,Saint Petersburg,9,September,15.6,1.5,78.3
Q656,Saint Petersburg,10,October,7.5,1.3,83.0
Q656,Saint Petersburg,11,November,2.1,1.8,89.8
Q656,Saint Petersburg,12,December,-1.1,2.2,86.8
Q757,Saint Vincent and the Grenadines,1,January,26.4,1.5,76.1
Q757,Saint Vincent and the Grenadines,2,February,26.6,0.2,75.3
Q757,Saint Vincent and the Grenadines,3,March,26.6,0.3,75.1
Q757,Saint Vincent and the Grenadines,4,April,27.3,0.3,74.4
Q757,Saint Vincent and the Grenadines,5,May,28.1,0.5,76.5
Q757,Saint Vincent and the Grenadines,6,June,27.8,2.3,78.2
Q757,Saint Vincent and the Grenadines,7,July,27.7,4.2,79.1
Q757,Saint Vincent and the Grenadines,8,August,27.8,5.1,78.4
Q757,Saint Vincent and the Grenadines,9,September,28.3,4.0,76.8
Q757,Saint Vincent and the Grenadines,10,October,28.4,1.8,75.2
Q757,Saint Vincent and the Grenadines,11,November,27.8,4.3,77.6
Q757,Saint Vincent and the Grenadines,12,December,27.0,1.2,73.3
Q23337,Salt Lake City,1,January,0.0,3.3,72.5
Q23337,Salt Lake City,2,February,2.2,4.6,64.2
Q23337,Salt Lake City,3,March,4.3,3.5,58.2
Q23337,Salt Lake City,4,April,9.8,1.3,50.3
Q23337,Salt Lake City,5,May,13.4,0.9,41.9
Q23337,Salt Lake City,6,June,24.3,0.1,27.3
Q23337,Salt Lake City,7,July,27.6,0.0,21.1
Q23337,Salt Lake City,8,August,25.5,0.3,29.9
Q23337,Salt Lake City,9,September,21.1,0.4,31.8
Q23337,Salt Lake City,10,October,15.1,0.9,40.7
Q23337,Salt Lake City,11,November,2.5,1.9,61.8
Q23337,Salt Lake City,12,December,0.6,2.0,75.0
Q36947,Salvador,1,January,27.3,4.4,78.2
Q36947,Salvador,2,February,27.1,4.6,81.1
Q36947,Salvador,3,March,27.8,3.5,78.6
Q36947,Salvador,4,April,26.7,10.9,82.4
Q36947,Salvador,5,May,26.3,3.7,77.9
Q36947,Salvador,6,June,24.8,4.4,79.0
Q36947,Salvador,7,July,24.5,2.4,75.4
Q36947,Salvador,8,August,24.1,3.8,78.6
Q36947,Salvador,9,September,24.6,1.9,74.5
Q36947,Salvador,10,October,26.0,1.8,75.7
Q36947,Salvador,11,November,26.2,6.3,77.1
Q36947,Salvador,12,December,27.1,1.0,73.5
Q34713,Salzburg,1,January,0.8,3.5,77.1
Q34713,Salzburg,2,February,6.3,3.4,79.4
Q34713,Salzburg,3,March,8.4,2.6,74.4
Q34713,Salzburg,4,April,10.6,3.6,72.4
Q34713,Salzburg,5,May,14.9,5.4,76.2
Q34713,Salzburg,6,June,18.4,4.9,79.4
Q34713,Salzburg,7,July,20.5,5.0,80.0
Q34713,Salzburg,8,August,21.3,3.4,80.7
Q34713,Salzburg,9,September,15.0,10.5,81.3
Q34713,Salzburg,10,October,12.9,3.2,85.4
Q34713,Salzburg,11,November,4.8,1.7,83.4
Q34713,Salzburg,12,December,1.6,3.2,78.8
Q894,Samara,1,January,-12.8,1.7,81.8
Q894,Samara,2,February,-11.8,1.2,78.9
Q894,Samara,3,March,-4.0,1.5,83.4
Q894,Samara,4,April,11.8,1.1,72.6
Q894,Samara,5,May,12.2,0.7,56.3
Q894,Samara,6,June,23.0,1.4,60.6
Q894,Samara,7,July,22.8,1.2,62.9
Q894,Samara,8,August,19.3,2.3,77.7
Q894,Samara,9,September,15.8,0.1,66.8
Q894,Samara,10,October,7.7,1.0,72.0
Q894,Samara,11,November,0.4,0.9,82.6
Q894,Samara,12,December,-4.9,1.5,83.5
Q5753,Samarkand,1,January,5.2,1.9,72.7
Q5753,Samarkand,2,February,2.8,2.7,70.9
Q5753,Samarkand,3,March,7.8,4.3,71.7
Q5753,Samarkand,4,April,14.5,2.8,66.0
Q5753,Samarkand,5,May,18.9,5.0,61.6
Q5753,Samarkand,6,June,27.1,0.0,31.8
Q5753,Samarkand,7,July,28.6,0.0,27.9
Q5753,Samarkand,8,August,28.0,0.0,27.6
Q5753,Samarkand,9,September,21.0,0.3,34.0
Q5753,Samarkand,10,October,14.6,2.2,62.4
Q5753,Samarkand,11,November,9.1,2.2,71.6
Q5753,Samarkand,12,December,0.7,0.7,69.5
Q683,Samoa,1,January,27.5,15.9,86.0
Q683,Samoa,2,February,27.6,24.8,88.5
Q683,Samoa,3,March,27.6,6.6,85.8
Q683,Samoa,4,April,27.3,7.4,90.3
Q683,Samoa,5,May,26.9,13.4,91.0
Q683,Samoa,6,June,25.6,11.8,90.5
Q683,Samoa,7,July,25.1,13.4,88.5
Q683,Samoa,8,August,24.5,14.7,90.9
Q683,Samoa,9,September,25.6,8.9,90.0
Q683,Samoa,10,October,25.8,11.8,90.1
Q683,Samoa,11,November,25.6,19.2,93.6
Q683,Samoa,12,December,25.8,10.8,93.2
Q2471,Sanaa,1,January,15.6,0.1,44.8
Q2471,Sanaa,2,February,17.9,0.1,48.1
Q2471,Sanaa,3,March,18.9,0.6,53.6
Q2471,Sanaa,4,April,19.8,0.6,55.0
Q2471,Sanaa,5,May,22.1,1.0,37.7
Q2471,Sanaa,6,June,23.5,0.0,29.4
Q2471,Sanaa,7,July,22.9,0.2,40.9
Q2471,Sanaa,8,August,19.3,5.2,63.9
Q2471,Sanaa,9,September,20.8,0.1,34.4
Q2471,Sanaa,10,October,18.7,0.0,36.7
Q2471,Sanaa,11,November,15.8,0.1,41.0
Q2471,Sanaa,12,December,14.1,0.0,33.8
Q975,San Antonio,1,January,9.7,3.6,65.2
Q975,San Antonio,2,February,15.7,2.4,66.8
Q975,San Antonio,3,March,18.6,2.3,69.5
Q975,San Antonio,4,April,22.2,2.9,68.1
Q975,San Antonio,5,May,26.1,7.3,77.2
Q975,San Antonio,6,June,28.9,3.6,69.3
Q975,San Antonio,7,July,28.5,3.1,69.5
Q975,San Antonio,8,August,30.8,0.7,58.4
Q975,San Antonio,9,September,27.8,1.6,58.7
Q975,San Antonio,10,October,25.8,0.2,52.7
Q975,San Antonio,11,November,19.4,2.0,58.8
Q975,San Antonio,12,December,15.9,2.1,66.1
Q16552,San Diego,1,January,12.5,3.1,75.5
Q16552,San Diego,2,February,12.7,5.0,81.4
Q16552,San Diego,3,March,13.6,3.5,78.7
Q16552,San Diego,4,April,14.8,0.3,74.8
Q16552,San Diego,5,May,16.4,0.0,72.7
Q16552,San Diego,6,June,18.8,0.0,75.9
Q16552,San Diego,7,July,21.0,0.0,78.5
Q16552,San Diego,8,August,21.5,0.0,77.8
Q16552,San Diego,9,September,20.9,0.1,74.5
Q16552,San Diego,10,October,18.6,0.0,73.7
Q16552,San Diego,11,November,14.9,0.1,59.2
Q16552,San Diego,12,December,13.3,0.0,70.5
Q62,San Francisco,1,January,11.4,5.0,84.4
Q62,San Francisco,2,February,11.2,5.9,83.0
Q62,San Francisco,3,March,12.0,4.0,77.3
Q62,San Francisco,4,April,12.6,0.9,78.0
Q62,San Francisco,5,May,14.1,0.7,72.5
Q62,San Francisco,6,June,15.5,0.0,70.9
Q62,San Francisco,7,July,16.4,0.0,77.3
Q62,San Francisco,8,August,16.3,0.1,79.9
Q62,San Francisco,9,September,16.2,0.1,80.5
Q62,San Francisco,10,October,17.3,0.2,68.0
Q62,San Francisco,11,November,12.6,4.9,72.3
Q62,San Francisco,12,December,11.1,4.6,86.1
Q16553,San Jose,1,January,10.8,3.8,80.5
Q16553,San Jose,2,February,10.6,5.7,79.1
Q16553,San Jose,3,March,11.7,2.4,74.6
Q16553,San Jose,4,April,13.7,1.2,70.6
Q16553,San Jose,5,May,17.5,0.7,56.3
Q16553,San Jose,6,June,21.0,0.0,50.0
Q16553,San Jose,7,July,23.5,0.0,53.1
Q16553,San Jose,8,August,20.9,0.0,59.1
Q16553,San Jose,9,September,20.3,0.0,62.4
Q16553,San Jose,10,October,19.9,0.2,49.4
Q16553,San Jose,11,November,12.3,2.5,66.0
Q16553,San Jose,12,December,11.2,3.4,77.6
Q3070,San José,1,January,20.8,0.4,71.5
Q3070,San José,2,February,20.7,1.1,70.2
Q3070,San José,3,March,21.8,0.7,67.5
Q3070,San José,4,April,21.5,5.1,69.6
Q3070,San José,5,May,21.2,9.7,82.7
Q3070,San José,6,June,19.8,18.2,91.6
Q3070,San José,7,July,20.4,13.7,86.2
Q3070,San José,8,August,20.1,12.6,85.8
Q3070,San José,9,September,19.7,15.1,90.7
Q3070,San José,10,October,19.5,15.5,89.9
Q3070,San José,11,November,19.1,22.5,91.3
Q3070,San José,12,December,20.0,7.5,78.2
Q238,San Marino,1,January,5.9,3.1,78.5
Q238,San Marino,2,February,8.8,1.8,76.4
Q238,San Marino,3,March,10.5,2.6,76.2
Q238,San Marino,4,April,12.6,2.5,70.6
Q238,San Marino,5,May,16.0,3.3,72.2
Q238,San Marino,6,June,21.4,1.6,62.4
Q238,San Marino,7,July,25.4,1.4,58.7
Q238,San Marino,8,August,25.7,1.2,62.0
Q238,San Marino,9,September,18.4,5.9,72.8
Q238,San Marino,10,October,15.5,5.9,86.3
Q238,San Marino,11,November,8.8,1.4,81.9
Q238,San Marino,12,December,5.1,3.2,77.3
Q1848,San Marino,1,January,4.4,3.1,78.3
Q1848,San Marino,2,February,7.3,1.8,76.1
Q1848,San Marino,3,March,9.0,2.6,76.0
Q1848,San Marino,4,April,11.1,2.5,70.3
Q1848,San Marino,5,May,14.4,3.3,71.8
Q1848,San Marino,6,June,19.9,1.6,62.1
Q1848,San Marino,7,July,23.9,1.4,58.5
Q1848,San Marino,8,August,24.1,1.2,61.7
Q1848,San Marino,9,September,16.9,5.9,72.6
Q1848,San Marino,10,October,14.0,5.9,86.2
Q1848,San Marino,11,November,7.3,1.4,81.6
Q1848,San Marino,12,December,3.6,3.2,77.2
Q3110,San Salvador,1,January,24.8,0.1,61.8
Q3110,San Salvador,2,February,24.3,0.0,58.0
Q3110,San Salvador,3,March,25.9,0.5,62.7
Q3110,San Salvador,4,April,25.7,2.8,71.0
Q3110,San Salvador,5,May,25.4,4.6,81.6
Q3110,San Salvador,6,June,23.2,20.0,92.0
Q3110,San Salvador,7,July,24.3,7.8,84.5
Q3110,San Salvador,8,August,24.2,7.7,85.7
Q3110,San Salvador,9,September,23.7,9.5,88.8
Q3110,San Salvador,10,October,23.7,4.9,83.3
Q3110,San Salvador,11,November,22.7,7.0,84.0
Q3110,San Salvador,12,December,24.2,1.0,65.3
Q38555,Santa Fe,1,January,-2.6,0.7,68.0
Q38555,Santa Fe,2,February,1.1,1.4,58.6
Q38555,Santa Fe,3,March,4.3,1.1,50.5
Q38555,Santa Fe,4,April,10.1,0.4,34.4
Q38555,Santa Fe,5,May,14.8,0.8,30.8
Q38555,Santa Fe,6,June,21.5,2.0,39.0
Q38555,Santa Fe,7,July,21.9,1.2,42.5
Q38555,Santa Fe,8,August,22.2,1.2,41.8
Q38555,Santa Fe,9,September,18.2,0.9,44.1
Q38555,Santa Fe,10,October,14.3,1.2,37.6
Q38555,Santa Fe,11,November,2.9,1.8,49.8
Q38555,Santa Fe,12,December,2.3,0.0,42.9
Q2887,Santiago,1,January,22.5,0.0,49.6
Q2887,Santiago,2,February,23.0,0.3,50.5
Q2887,Santiago,3,March,21.2,0.1,48.8
Q2887,Santiago,4,April,16.3,0.3,56.8
Q2887,Santiago,5,May,10.2,3.8,59.8
Q2887,Santiago,6,June,11.2,6.2,65.5
Q2887,Santiago,7,July,10.8,0.0,56.4
Q2887,Santiago,8,August,10.2,2.8,66.9
Q2887,Santiago,9,September,13.3,0.2,67.7
Q2887,Santiago,10,October,16.2,0.8,66.5
Q2887,Santiago,11,November,18.9,0.0,49.2
Q2887,Santiago,12,December,20.7,0.0,47.4
Q34820,Santo Domingo,1,January,24.6,1.3,80.2
Q34820,Santo Domingo,2,February,24.3,0.8,74.4
Q34820,Santo Domingo,3,March,25.2,1.7,75.5
Q34820,Santo Domingo,4,April,25.4,4.4,78.3
Q34820,Santo Domingo,5,May,26.1,6.2,84.4
Q34820,Santo Domingo,6,June,26.8,6.3,84.6
Q34820,Santo Domingo,7,July,26.7,6.0,83.6
Q34820,Santo Domingo,8,August,27.1,4.7,82.6
Q34820,Santo Domingo,9,September,26.8,4.9,85.1
Q34820,Santo Domingo,10,October,27.0,4.1,82.2
Q34820,Santo Domingo,11,November,24.9,7.8,86.7
Q34820,Santo Domingo,12,December,24.3,6.1,84.3
Q174,São Paulo,1,January,22.2,6.3,81.4
Q174,São Paulo,2,February,22.3,6.0,83.7
Q174,São Paulo,3,March,22.0,4.6,84.9
Q174,São Paulo,4,April,21.1,1.8,80.1
Q174,São Paulo,5,May,20.3,1.2,70.4
Q174,São Paulo,6,June,18.2,0.2,68.0
Q174,São Paulo,7,July,16.2,1.2,78.9
Q174,São Paulo,8,August,17.0,1.9,69.1
Q174,São Paulo,9,September,21.8,0.5,62.9
Q174,São Paulo,10,October,20.0,2.9,80.8
Q174,São Paulo,11,November,21.2,6.6,77.0
Q174,São Paulo,12,December,22.2,7.6,78.6
Q3932,São Tomé,1,January,27.4,4.8,84.4
Q3932,São Tomé,2,February,27.8,13.1,85.7
Q3932,São Tomé,3,March,28.1,9.1,84.6
Q3932,São Tomé,4,April,28.2,7.3,84.0
Q3932,São Tomé,5,May,27.5,10.4,85.3
Q3932,São Tomé,6,June,26.3,1.7,83.8
Q3932,São Tomé,7,July,25.3,2.2,81.4
Q3932,São Tomé,8,August,25.0,3.8,84.1
Q3932,São Tomé,9,September,25.7,11.0,87.1
Q3932,São Tomé,10,October,26.1,9.5,85.5
Q3932,São Tomé,11,November,26.0,10.3,87.8
Q3932,São Tomé,12,December,26.2,9.2,87.7
Q1039,São Tomé and Príncipe,1,January,21.6,5.7,89.1
Q1039,São Tomé and Príncipe,2,February,22.1,12.8,90.4
Q1039,São Tomé and Príncipe,3,March,22.4,10.3,89.9
Q1039,São Tomé and Príncipe,4,April,22.5,8.1,89.2
Q1039,São Tomé and Príncipe,5,May,21.8,11.9,90.6
Q1039,São Tomé and Príncipe,6,June,20.4,5.0,89.6
Q1039,São Tomé and Príncipe,7,July,19.1,2.6,88.8
Q1039,São Tomé and Príncipe,8,August,19.0,4.4,89.8
Q1039,São Tomé and Príncipe,9,September,19.8,12.8,92.7
Q1039,São Tomé and Príncipe,10,October,20.3,11.6,91.3
Q1039,São Tomé and Príncipe,11,November,20.3,14.2,93.1
Q1039,São Tomé and Príncipe,12,December,20.6,12.2,92.5
Q37951,Sapporo,1,January,-5.1,3.1,83.0
Q37951,Sapporo,2,February,-5.1,2.1,78.7
Q37951,Sapporo,3,March,-3.2,2.2,78.0
Q37951,Sapporo,4,April,8.5,2.5,73.8
Q37951,Sapporo,5,May,12.3,3.1,74.0
Q37951,Sapporo,6,June,17.2,3.7,81.3
Q37951,Sapporo,7,July,21.8,4.3,83.1
Q37951,Sapporo,8,August,23.2,4.9,86.0
Q37951,Sapporo,9,September,18.0,2.3,77.2
Q37951,Sapporo,10,October,12.2,5.4,77.5
Q37951,Sapporo,11,November,4.4,4.6,78.1
Q37951,Sapporo,12,December,-4.9,1.7,76.8
Q11194,Sarajevo,1,January,2.1,3.0,79.1
Q11194,Sarajevo,2,February,7.2,2.8,75.6
Q11194,Sarajevo,3,March,8.9,2.2,73.6
Q11194,Sarajevo,4,April,12.4,1.7,68.3
Q11194,Sarajevo,5,May,16.0,1.9,72.4
Q11194,Sarajevo,6,June,21.7,3.1,68.7
Q11194,Sarajevo,7,July,23.6,2.0,66.2
Q11194,Sarajevo,8,August,24.1,0.6,61.6
Q11194,Sarajevo,9,September,16.9,4.2,73.8
Q11194,Sarajevo,10,October,14.1,2.5,79.8
Q11194,Sarajevo,11,November,4.7,3.5,81.8
Q11194,Sarajevo,12,December,2.5,3.1,86.7
Q5332,Saratov,1,January,-9.9,2.2,83.1
Q5332,Saratov,2,February,-8.8,1.1,84.0
Q5332,Saratov,3,March,-2.9,0.3,84.4
Q5332,Saratov,4,April,13.6,0.5,66.8
Q5332,Saratov,5,May,13.4,0.3,49.9
Q5332,Saratov,6,June,23.2,1.2,56.8
Q5332,Saratov,7,July,24.7,0.4,50.3
Q5332,Saratov,8,August,21.5,1.9,61.7
Q5332,Saratov,9,September,17.7,0.0,50.6
Q5332,Saratov,10,October,9.0,1.5,67.8
Q5332,Saratov,11,November,1.4,0.9,81.1
Q5332,Saratov,12,December,-3.7,1.0,85.2
Q851,Saudi Arabia,1,January,18.0,0.0,40.7
Q851,Saudi Arabia,2,February,17.6,0.2,37.9
Q851,Saudi Arabia,3,March,21.4,1.4,35.4
Q851,Saudi Arabia,4,April,23.4,1.4,43.1
Q851,Saudi Arabia,5,May,30.6,0.3,22.6
Q851,Saudi Arabia,6,June,35.8,0.0,10.0
Q851,Saudi Arabia,7,July,35.5,0.0,12.3
Q851,Saudi Arabia,8,August,35.9,0.0,15.1
Q851,Saudi Arabia,9,September,33.2,0.0,15.2
Q851,Saudi Arabia,10,October,28.5,0.1,23.2
Q851,Saudi Arabia,11,November,22.1,0.2,35.7
Q851,Saudi Arabia,12,December,16.8,0.0,35.5
Q1709,Schwerin,1,January,1.6,2.3,85.6
Q1709,Schwerin,2,February,5.8,3.1,87.3
Q1709,Schwerin,3,March,7.0,1.0,81.8
Q1709,Schwerin,4,April,9.6,3.2,78.5
Q1709,Schwerin,5,May,15.9,2.9,72.4
Q1709,Schwerin,6,June,16.2,2.3,75.5
Q1709,Schwerin,7,July,18.3,2.4,73.6
Q1709,Schwerin,8,August,19.2,1.2,72.2
Q1709,Schwerin,9,September,16.2,2.6,73.6
Q1709,Schwerin,10,October,10.8,2.0,85.9
Q1709,Schwerin,11,November,5.7,1.9,88.4
