unique_id,name,name_clean,entity_type,lat,lon,star_rating,source,source_id,destination_id,destination_name
osmacc_1966521751,B&B Het Pakhuys,bb het pakhuys,Guesthouse,52.5591017,4.8495482,,osm_accommodation,1966521751,Q727,Amsterdam
osmacc_1971539086,De Karnemelkplaats,de karnemelkplaats,Guesthouse,52.850346,4.7041399,,osm_accommodation,1971539086,Q727,Amsterdam
osmacc_1973697757,Mercure Hotel Amersfoort Centre,mercure hotel amersfoort centre,Hotel,52.1586109,5.3791052,,osm_accommodation,1973697757,Q727,Amsterdam
osmacc_1974881427,d'Ouwe Moer,d'ouwe moer,Hotel,51.9223935,4.4993413,,osm_accommodation,1974881427,Q727,Amsterdam
osmacc_1977050130,Hotel Purmerend,hotel purmerend,Hotel,52.5130603,4.9463545,,osm_accommodation,1977050130,Q727,Amsterdam
osmacc_1984268556,Eden Hotel Amsterdam,eden hotel amsterdam,Hotel,52.3662969,4.8984498,,osm_accommodation,1984268556,Q727,Amsterdam
osmacc_1987252757,Ibis budget Amsterdam City South,ibis budget amsterdam city south,Hotel,52.3167649,4.8719974,2.0,osm_accommodation,1987252757,Q727,Amsterdam
osmacc_1987252770,Cityden Zuidas,cityden zuidas,Hotel,52.3170404,4.8719658,,osm_accommodation,1987252770,Q727,Amsterdam
osmacc_2036058829,Holiday Inn Express Amsterdam South,holiday inn express amsterdam south,Hotel,52.3260224,4.8670936,,osm_accommodation,2036058829,Q727,Amsterdam
osmacc_2075080063,Camping Groede,camping groede,Camping,52.7301458,4.6672746,,osm_accommodation,2075080063,Q727,Amsterdam
osmacc_2084642639,Amigo Hotel,amigo hotel,Hostel,52.3565589,4.9277335,,osm_accommodation,2084642639,Q727,Amsterdam
osmacc_2103337174,Hotel Oorsprongpark,hotel oorsprongpark,Hotel,52.0962731,5.1384176,2.0,osm_accommodation,2103337174,Q727,Amsterdam
osmacc_2105412192,New West Inn,new west inn,Hotel,52.3624656,4.7948054,,osm_accommodation,2105412192,Q727,Amsterdam
osmacc_2138577002,Amsterdam Hostel Leidseplein,amsterdam hostel leidseplein,Hostel,52.3639176,4.8839489,,osm_accommodation,2138577002,Q727,Amsterdam
osmacc_2153025124,NH Collection Amsterdam Flower Market,nh collection amsterdam flower market,Hotel,52.3664381,4.892926,,osm_accommodation,2153025124,Q727,Amsterdam
osmacc_2158603522,CenterParcs Strandhotel Zandvoort,centerparcs strandhotel zandvoort,Hotel,52.380286,4.5311454,,osm_accommodation,2158603522,Q727,Amsterdam
osmacc_2158604062,Bruxless aan Zee,bruxless aan zee,Hotel,52.3808157,4.5309221,,osm_accommodation,2158604062,Q727,Amsterdam
osmacc_2158604069,Vakantieappartement Sea Gull,vakantieappartement sea gull,Hotel,52.3814483,4.5316604,,osm_accommodation,2158604069,Q727,Amsterdam
osmacc_2158605472,Penthouse aan Zee,penthouse aan zee,Hotel,52.3824119,4.5329981,,osm_accommodation,2158605472,Q727,Amsterdam
osmacc_2158606297,Appartement Sonnevanck,appartement sonnevanck,Hotel,52.3827001,4.5323865,,osm_accommodation,2158606297,Q727,Amsterdam
osmacc_2158606411,Jacob I,jacob i,Hotel,52.3833648,4.532805,,osm_accommodation,2158606411,Q727,Amsterdam
osmacc_2161457972,Die Port van Cleve,die port van cleve,Hotel,52.3740616,4.890601,,osm_accommodation,2161457972,Q727,Amsterdam
osmacc_2171566841,"B & B ""De Oude Stal""",b b de oude stal,Guesthouse,52.6708063,4.9010572,,osm_accommodation,2171566841,Q727,Amsterdam
osmacc_2181197061,Grand Hotel Alkmaar,grand hotel alkmaar,Hotel,52.6324606,4.7470167,,osm_accommodation,2181197061,Q727,Amsterdam
osmacc_2255775933,Strowis,strowis,Hostel,52.0946711,5.1221603,,osm_accommodation,2255775933,Q727,Amsterdam
osmacc_2261724827,The Times,the times,Hotel,52.3754277,4.8889488,,osm_accommodation,2261724827,Q727,Amsterdam
osmacc_2273233098,Renaissance Amsterdam Schiphol Airport Hotel,renaissance amsterdam schiphol airport hotel,Hotel,52.304609,4.8094975,4.0,osm_accommodation,2273233098,Q727,Amsterdam
osmacc_2338837093,"Logies ""de Willige",logies de willige,Guesthouse,52.2521243,5.043215,,osm_accommodation,2338837093,Q727,Amsterdam
osmacc_2339392087,Veerhof,veerhof,Camping,52.7280439,5.0964301,,osm_accommodation,2339392087,Q727,Amsterdam
osmacc_2339536130,Fort Spion,fort spion,Camping,52.2010252,5.0431997,,osm_accommodation,2339536130,Q727,Amsterdam
osmacc_2345412099,Parkview Hotel,parkview hotel,Hotel,52.3583722,4.8754191,,osm_accommodation,2345412099,Q727,Amsterdam
osmacc_2347232874,De Karekiet,de karekiet,Camping,51.8966319,5.3219132,,osm_accommodation,2347232874,Q727,Amsterdam
osmacc_2367468101,Leonardo hotel IJmuiden Seaport Beach,leonardo hotel ijmuiden seaport beach,Hotel,52.4572298,4.5637571,,osm_accommodation,2367468101,Q727,Amsterdam
osmacc_2374278545,Dopersduin,dopersduin,Hostel,52.7102739,4.6830453,,osm_accommodation,2374278545,Q727,Amsterdam
osmacc_2375464283,Heeren van Noortwyck,heeren van noortwyck,Hotel,52.2476436,4.4356915,,osm_accommodation,2375464283,Q727,Amsterdam
osmacc_2375464287,Hotel de Admiraal,hotel de admiraal,Hotel,52.2469881,4.4372794,,osm_accommodation,2375464287,Q727,Amsterdam
osmacc_2389291443,Hotelboerderij Akkerlust,hotelboerderij akkerlust,Guesthouse,52.0944797,4.444879,,osm_accommodation,2389291443,Q727,Amsterdam
osmacc_2392787712,Maria Johanna Hoeve,maria johanna hoeve,Guesthouse,51.8977692,4.9279408,,osm_accommodation,2392787712,Q727,Amsterdam
osmacc_2410006769,Amstel Canal Guest House,amstel canal guest house,Hotel,52.3677676,4.8976078,,osm_accommodation,2410006769,Q727,Amsterdam
osmacc_2411543476,Hotel Espresso City Centre,hotel espresso city centre,Hotel,52.3628575,4.8764725,,osm_accommodation,2411543476,Q727,Amsterdam
osmacc_2414322869,Hotel Mosaic,hotel mosaic,Hotel,52.36497,4.8734508,,osm_accommodation,2414322869,Q727,Amsterdam
osmacc_2415141771,Golden Bear,golden bear,Hotel,52.3656442,4.8852135,,osm_accommodation,2415141771,Q727,Amsterdam
osmacc_2416736484,Hotel Royal,hotel royal,Hotel,52.46091,4.6090857,,osm_accommodation,2416736484,Q727,Amsterdam
osmacc_2418915252,Hoksbergen,hoksbergen,Hotel,52.3706647,4.8885927,,osm_accommodation,2418915252,Q727,Amsterdam
osmacc_2439059375,art'otel,art'otel,Hotel,52.3776412,4.8971654,,osm_accommodation,2439059375,Q727,Amsterdam
osmacc_2440119832,Amsterdam Wiechmann Hotel,amsterdam wiechmann hotel,Hotel,52.3690026,4.882228,2.0,osm_accommodation,2440119832,Q727,Amsterdam
osmacc_2443500630,Die Port van Cleve,die port van cleve,Hotel,52.7022258,5.2906285,,osm_accommodation,2443500630,Q727,Amsterdam
osmacc_2449742005,B&B Zevenkamp,bb zevenkamp,Guesthouse,51.9639157,4.5787883,,osm_accommodation,2449742005,Q727,Amsterdam
osmacc_2453504771,Jut & Jul,jut jul,Guesthouse,52.5795964,4.8089024,,osm_accommodation,2453504771,Q727,Amsterdam
osmacc_2461801494,Zonnehoek,zonnehoek,Hotel,52.6202059,4.6214145,,osm_accommodation,2461801494,Q727,Amsterdam
osmacc_2461801686,Helmduin,helmduin,Hotel,52.620105,4.6214038,,osm_accommodation,2461801686,Q727,Amsterdam
osmacc_2463006810,De Trintel,de trintel,Hotel,52.6199981,4.6214211,,osm_accommodation,2463006810,Q727,Amsterdam
osmacc_2470918344,Park West Frisia,park west frisia,Villa,52.6474156,5.209296,,osm_accommodation,2470918344,Q727,Amsterdam
osmacc_2495787082,Mijn Tijd Bed & Breakfast,mijn tijd bed breakfast,Guesthouse,52.037376,4.4679551,,osm_accommodation,2495787082,Q727,Amsterdam
osmacc_2506655306,Sir Albert,sir albert,Hotel,52.3544815,4.8873975,5.0,osm_accommodation,2506655306,Q727,Amsterdam
osmacc_2509637632,The College Hotel,the college hotel,Hotel,52.3527763,4.8836858,,osm_accommodation,2509637632,Q727,Amsterdam
osmacc_2523617424,Op 't Landtweg 29a,op 't landtweg 29a,Villa,52.8368578,4.6941899,,osm_accommodation,2523617424,Q727,Amsterdam
osmacc_2528569720,City Hotel Gouda,city hotel gouda,Hotel,52.0113973,4.7041385,,osm_accommodation,2528569720,Q727,Amsterdam
osmacc_2554037903,Lucky Lake Hostel,lucky lake hostel,Hostel,52.2524568,4.9629474,,osm_accommodation,2554037903,Q727,Amsterdam
osmacc_2570232058,Two Brothers Noordwijk Beach,two brothers noordwijk beach,Hotel,52.2449784,4.4305157,,osm_accommodation,2570232058,Q727,Amsterdam
osmacc_2591394570,ANNO,anno,Hotel,52.3724173,5.2180422,,osm_accommodation,2591394570,Q727,Amsterdam
osmacc_2592501827,Bed & Breakfast Hoeve Cornelia,bed breakfast hoeve cornelia,Guesthouse,52.005921,4.4745864,,osm_accommodation,2592501827,Q727,Amsterdam
osmacc_2593033100,Polderhuis Bed & Breakfast,polderhuis bed breakfast,Hotel,51.9872034,4.5000877,,osm_accommodation,2593033100,Q727,Amsterdam
osmacc_2596751588,De Bieslandse Heerlijkheid,de bieslandse heerlijkheid,Guesthouse,52.0184806,4.3879737,,osm_accommodation,2596751588,Q727,Amsterdam
osmacc_2600983439,Leonardo Hotel Amsterdam Rembrandtpark,leonardo hotel amsterdam rembrandtpark,Hotel,52.3681503,4.8442021,,osm_accommodation,2600983439,Q727,Amsterdam
osmacc_2602906922,NH Zoetermeer,nh zoetermeer,Hotel,52.0460537,4.4767247,,osm_accommodation,2602906922,Q727,Amsterdam
osmacc_2606682216,B&B De Koepeltjes,bb de koepeltjes,Guesthouse,52.0517927,4.4604494,,osm_accommodation,2606682216,Q727,Amsterdam
osmacc_2607526005,Palensteinerhof Bed & Breakfast,palensteinerhof bed breakfast,Hotel,52.0552841,4.5126826,,osm_accommodation,2607526005,Q727,Amsterdam
osmacc_2610205665,Emma Next,emma next,Hotel,51.9168752,4.4739121,,osm_accommodation,2610205665,Q727,Amsterdam
osmacc_2610209170,Haven Hotel Rotterdam,haven hotel rotterdam,Hotel,51.9132593,4.4824427,,osm_accommodation,2610209170,Q727,Amsterdam
osmacc_2610210900,Thuis bij Schell,thuis bij schell,Hostel,51.9171735,4.4740192,,osm_accommodation,2610210900,Q727,Amsterdam
osmacc_2610216258,171. Urban Design Hotel,171 urban design hotel,Hotel,51.9141054,4.464601,,osm_accommodation,2610216258,Q727,Amsterdam
osmacc_2610218714,Hotel âme,hotel âme,Hotel,51.9159195,4.4746103,,osm_accommodation,2610218714,Q727,Amsterdam
osmacc_2610244112,Sparks Hostel,sparks hostel,Hostel,51.920657,4.4712404,,osm_accommodation,2610244112,Q727,Amsterdam
osmacc_2610244846,H3 hotel,h3 hotel,Hotel,51.9157933,4.4783439,,osm_accommodation,2610244846,Q727,Amsterdam
osmacc_2610260337,Ani & Haakien,ani haakien,Hostel,51.9215103,4.465542,,osm_accommodation,2610260337,Q727,Amsterdam
osmacc_2610270002,easyHotel Rotterdam City Centre,easyhotel rotterdam city centre,Hotel,51.9173227,4.4768778,2.0,osm_accommodation,2610270002,Q727,Amsterdam
osmacc_2610270161,Supernova Hotel,supernova hotel,Hotel,51.916468,4.4631211,,osm_accommodation,2610270161,Q727,Amsterdam
osmacc_2610271563,bilderberg Parkhotel,bilderberg parkhotel,Hotel,51.9156657,4.4735368,,osm_accommodation,2610271563,Q727,Amsterdam
osmacc_2610272046,Skyline,skyline,Hotel,51.9163263,4.463124,,osm_accommodation,2610272046,Q727,Amsterdam
osmacc_2610274748,Leonardo Hotel Rotterdam Savoy,leonardo hotel rotterdam savoy,Hotel,51.9223927,4.491743,,osm_accommodation,2610274748,Q727,Amsterdam
osmacc_2610278282,A small hotel,a small hotel,Hotel,51.915049,4.4755465,,osm_accommodation,2610278282,Q727,Amsterdam
osmacc_2629218330,De Uylenburg,de uylenburg,Guesthouse,52.0192174,4.3903696,,osm_accommodation,2629218330,Q727,Amsterdam
osmacc_2630781028,Apartment for short term rent,apartment for short term rent,Villa,52.3714365,4.885239,,osm_accommodation,2630781028,Q727,Amsterdam
osmacc_2634056413,Hello B&B,hello bb,Guesthouse,52.0966236,5.1092076,,osm_accommodation,2634056413,Q727,Amsterdam
osmacc_2654144582,Gooiland,gooiland,Hotel,52.2219298,5.1775759,,osm_accommodation,2654144582,Q727,Amsterdam
osmacc_2659726993,B&B Always Good,bb always good,Guesthouse,52.0819902,5.1265853,,osm_accommodation,2659726993,Q727,Amsterdam
osmacc_2659727065,MUZE Hotel,muze hotel,Hotel,52.0819295,5.1265508,,osm_accommodation,2659727065,Q727,Amsterdam
osmacc_2670768240,B&B Limes Oudwijk,bb limes oudwijk,Guesthouse,52.0910451,5.1386986,,osm_accommodation,2670768240,Q727,Amsterdam
osmacc_2670769108,B&B Hugo de Groot,bb hugo de groot,Guesthouse,52.0866662,5.1301208,,osm_accommodation,2670769108,Q727,Amsterdam
osmacc_2670770598,D&D Shortstay,dd shortstay,Guesthouse,52.0932925,5.1380173,,osm_accommodation,2670770598,Q727,Amsterdam
osmacc_2670771409,Suite Dreams,suite dreams,Guesthouse,52.088866,5.1369708,,osm_accommodation,2670771409,Q727,Amsterdam
osmacc_2672284569,Maliehotel,maliehotel,Hotel,52.0942704,5.1364896,,osm_accommodation,2672284569,Q727,Amsterdam
osmacc_2672285692,City Center Lodge Utrecht,city center lodge utrecht,Hotel,52.0945029,5.1270236,,osm_accommodation,2672285692,Q727,Amsterdam
osmacc_2672285970,Hotel Domstad,hotel domstad,Hotel,52.090515,5.1290604,,osm_accommodation,2672285970,Q727,Amsterdam
osmacc_2683456830,NH Amersfoort,nh amersfoort,Hotel,52.154354,5.3799071,4.0,osm_accommodation,2683456830,Q727,Amsterdam
osmacc_2683724696,Hotel Museumkwartier Utrecht,hotel museumkwartier utrecht,Hotel,52.0829249,5.1224521,,osm_accommodation,2683724696,Q727,Amsterdam
osmacc_2684077462,Dales Gast-en-Verblijf,dales gast-en-verblijf,Guesthouse,52.08785,5.1233402,,osm_accommodation,2684077462,Q727,Amsterdam
osmacc_2684300442,B&B Gregorius,bb gregorius,Guesthouse,52.0891803,5.123866,,osm_accommodation,2684300442,Q727,Amsterdam
osmacc_2684300697,The Nox,the nox,Hotel,52.0922363,5.1229492,,osm_accommodation,2684300697,Q727,Amsterdam
osmacc_2687391406,Bed and Bike Stompwijk,bed and bike stompwijk,Guesthouse,52.095795,4.4574038,,osm_accommodation,2687391406,Q727,Amsterdam
osmacc_2691936383,B&B Jacques en Marian de Jong,bb jacques en marian de jong,Guesthouse,52.1162799,4.5012365,,osm_accommodation,2691936383,Q727,Amsterdam
osmacc_2691936844,PolderPlek,polderplek,Guesthouse,52.1071551,4.503425,,osm_accommodation,2691936844,Q727,Amsterdam
osmacc_2695645080,Hotel Het Oosten,hotel het oosten,Hotel,52.0768735,4.6265314,,osm_accommodation,2695645080,Q727,Amsterdam
osmacc_2695646096,NTKC Het Groene Hart,ntkc het groene hart,Camping,52.089225,4.6151383,,osm_accommodation,2695646096,Q727,Amsterdam
osmacc_2701981846,Utrecht City Apartments,utrecht city apartments,Villa,52.0967965,5.1170963,,osm_accommodation,2701981846,Q727,Amsterdam
osmacc_2701982089,B&B Grietstraat,bb grietstraat,Guesthouse,52.098056,5.1234509,,osm_accommodation,2701982089,Q727,Amsterdam
osmacc_2704794395,Novallure,novallure,Villa,52.0760911,4.3856847,,osm_accommodation,2704794395,Q727,Amsterdam
osmacc_2706624699,Veld en Bosch,veld en bosch,Guesthouse,52.1151203,5.3675525,,osm_accommodation,2706624699,Q727,Amsterdam
osmacc_2706624772,De ReCreatie,de recreatie,Camping,52.1138319,5.3653341,,osm_accommodation,2706624772,Q727,Amsterdam
osmacc_2707126112,Bed en Breakfast Kleihorst,bed en breakfast kleihorst,Guesthouse,52.8607165,4.8562545,,osm_accommodation,2707126112,Q727,Amsterdam
osmacc_2707126119,Boerderij De Waard,boerderij de waard,Guesthouse,52.8650953,4.861575,,osm_accommodation,2707126119,Q727,Amsterdam
osmacc_2707922571,Leerhotel Het Klooster,leerhotel het klooster,Hotel,52.14131,5.3534586,,osm_accommodation,2707922571,Q727,Amsterdam
osmacc_2708486259,Hello I'm Local,hello i'm local,Hotel,52.3798753,4.6435655,,osm_accommodation,2708486259,Q727,Amsterdam
osmacc_2708493841,de Boerennachtegaal,de boerennachtegaal,Guesthouse,52.1902876,5.3359143,,osm_accommodation,2708493841,Q727,Amsterdam
osmacc_2709275503,Daen's Hotel,daen's hotel,Hotel,52.0924199,5.1202828,,osm_accommodation,2709275503,Q727,Amsterdam
osmacc_2709281607,van Haver tot Gracht,van haver tot gracht,Guesthouse,52.0881811,5.1198072,,osm_accommodation,2709281607,Q727,Amsterdam
osmacc_2709281966,The Hunfeld,the hunfeld,Hotel,52.0897786,5.1179839,,osm_accommodation,2709281966,Q727,Amsterdam
osmacc_2709283040,Stayokay Utrecht Centrum,stayokay utrecht centrum,Hostel,52.0933935,5.1190164,,osm_accommodation,2709283040,Q727,Amsterdam
osmacc_2709505608,Student Hostel,student hostel,Hostel,52.0931291,5.1261923,,osm_accommodation,2709505608,Q727,Amsterdam
osmacc_2709630562,Eye Hotel,eye hotel,Hotel,52.0954577,5.1218802,,osm_accommodation,2709630562,Q727,Amsterdam
osmacc_2709753615,The Happiness Place,the happiness place,Guesthouse,52.095922,5.1171464,,osm_accommodation,2709753615,Q727,Amsterdam
osmacc_2709820533,Hotel ML,hotel ml,Hotel,52.3809955,4.6384833,,osm_accommodation,2709820533,Q727,Amsterdam
osmacc_2710006518,BUNK Hotel Utrecht,bunk hotel utrecht,Hotel,52.0936323,5.1115718,,osm_accommodation,2710006518,Q727,Amsterdam
osmacc_2711567873,B&B De Rietvink,bb de rietvink,Guesthouse,52.0878734,4.4031288,,osm_accommodation,2711567873,Q727,Amsterdam
osmacc_2711655944,Boutique Hotel 't Vosje,boutique hotel 't vosje,Hotel,52.3643527,4.6209968,,osm_accommodation,2711655944,Q727,Amsterdam
osmacc_2711676363,NH Utrecht,nh utrecht,Hotel,52.0900224,5.1058388,,osm_accommodation,2711676363,Q727,Amsterdam
osmacc_2711678032,Park Plaza Hotel,park plaza hotel,Hotel,52.0914969,5.1067465,,osm_accommodation,2711678032,Q727,Amsterdam
osmacc_2713241740,De Raaphorst,de raaphorst,Guesthouse,52.1152188,4.3866277,,osm_accommodation,2713241740,Q727,Amsterdam
osmacc_2713242414,B&B Paula,bb paula,Guesthouse,52.3805384,4.6041691,,osm_accommodation,2713242414,Q727,Amsterdam
osmacc_2714789411,Hotel Loetje Overveen,hotel loetje overveen,Hotel,52.3885405,4.6071102,,osm_accommodation,2714789411,Q727,Amsterdam
osmacc_2714790394,UrbanCamperSpot Haarlem,urbancamperspot haarlem,Camping,52.3886721,4.6145518,,osm_accommodation,2714790394,Q727,Amsterdam
osmacc_2716119820,De Braamhorst,de braamhorst,Guesthouse,52.1378472,4.4058789,,osm_accommodation,2716119820,Q727,Amsterdam
osmacc_2717850175,Tuk aan de Vliet,tuk aan de vliet,Guesthouse,52.1383125,4.4833517,,osm_accommodation,2717850175,Q727,Amsterdam
osmacc_2720744893,Bloemendaal,bloemendaal,Hotel,52.4011338,4.6169247,,osm_accommodation,2720744893,Q727,Amsterdam
osmacc_2721292311,B&B De Klinkende Munt,bb de klinkende munt,Guesthouse,52.0881729,5.0960536,,osm_accommodation,2721292311,Q727,Amsterdam
osmacc_2721294421,Bed & Breakfast of Art,bed breakfast of art,Hotel,52.3819924,4.8893466,,osm_accommodation,2721294421,Q727,Amsterdam
osmacc_2721294776,Kuwadro,kuwadro,Guesthouse,52.3837912,4.8853559,,osm_accommodation,2721294776,Q727,Amsterdam
osmacc_2721354834,Sebastian's,sebastian's,Hotel,52.3791276,4.8898928,,osm_accommodation,2721354834,Q727,Amsterdam
osmacc_2721355260,The Toren,the toren,Hotel,52.3758754,4.8859642,,osm_accommodation,2721355260,Q727,Amsterdam
osmacc_2721355412,´t Hotel,t hotel,Hotel,52.3751614,4.8871471,,osm_accommodation,2721355412,Q727,Amsterdam
osmacc_2721519344,Multatuli,multatuli,Hotel,52.3788883,4.8955488,,osm_accommodation,2721519344,Q727,Amsterdam
osmacc_2721519917,Hotel Utopia,hotel utopia,Hostel,52.3750993,4.8916121,,osm_accommodation,2721519917,Q727,Amsterdam
osmacc_2721520536,Hotel Plant,hotel plant,Hotel,52.3787759,4.8957705,,osm_accommodation,2721520536,Q727,Amsterdam
osmacc_2721520567,Groenendael,groenendael,Hostel,52.3786032,4.8951437,,osm_accommodation,2721520567,Q727,Amsterdam
osmacc_2721521232,Singel Hotel,singel hotel,Hotel,52.3777255,4.8933311,,osm_accommodation,2721521232,Q727,Amsterdam
osmacc_2721521294,Season Star,season star,Hotel,52.3780036,4.8962352,,osm_accommodation,2721521294,Q727,Amsterdam
osmacc_2721522157,Budget Hotel Tourist Inn,budget hotel tourist inn,Hostel,52.3761988,4.892246,,osm_accommodation,2721522157,Q727,Amsterdam
osmacc_2721522215,Hotel Canalview,hotel canalview,Hotel,52.3782455,4.8938827,,osm_accommodation,2721522215,Q727,Amsterdam
osmacc_2721522581,Aivengo Youth Hostel,aivengo youth hostel,Hostel,52.3772584,4.8939442,,osm_accommodation,2721522581,Q727,Amsterdam
osmacc_2721522835,Hotel Tourist INN,hotel tourist inn,Hotel,52.3765029,4.8919782,,osm_accommodation,2721522835,Q727,Amsterdam
osmacc_2721523192,Hotel The Craftsmen,hotel the craftsmen,Hotel,52.3762678,4.8917251,,osm_accommodation,2721523192,Q727,Amsterdam
osmacc_2721728702,Elsa's Home,elsa's home,Guesthouse,52.0880215,5.0834245,,osm_accommodation,2721728702,Q727,Amsterdam
osmacc_2721771397,Hotel Jimmy,hotel jimmy,Hotel,52.377738,4.896222,,osm_accommodation,2721771397,Q727,Amsterdam
osmacc_2721772661,Delta Hotel,delta hotel,Hotel,52.3757291,4.8960841,,osm_accommodation,2721772661,Q727,Amsterdam
osmacc_2721938761,Ibis Utrecht,ibis utrecht,Hotel,52.0822633,5.0879749,,osm_accommodation,2721938761,Q727,Amsterdam
osmacc_2722024200,"Andaz Amsterdam Prinsengracht, by Hyatt",andaz amsterdam prinsengracht by hyatt,Hotel,52.3679082,4.8828827,5.0,osm_accommodation,2722024200,Q727,Amsterdam
osmacc_2722146808,Marnix Modern,marnix modern,Villa,52.3660788,4.8796434,,osm_accommodation,2722146808,Q727,Amsterdam
osmacc_2722146978,Krisotel Amsterdam,krisotel amsterdam,Hotel,52.3657648,4.8797651,,osm_accommodation,2722146978,Q727,Amsterdam
osmacc_2722191691,Hotel Hegra,hotel hegra,Hotel,52.3714144,4.8873362,,osm_accommodation,2722191691,Q727,Amsterdam
osmacc_2722192144,Ambassade Hotel,ambassade hotel,Hotel,52.3693735,4.887183,4.0,osm_accommodation,2722192144,Q727,Amsterdam
osmacc_2722208772,Soho House,soho house,Hotel,52.3720757,4.8892294,,osm_accommodation,2722208772,Q727,Amsterdam
osmacc_2724102775,Hotel Résidence Le Coin,hotel résidence le coin,Hotel,52.3678759,4.8944091,,osm_accommodation,2724102775,Q727,Amsterdam
osmacc_2724250256,Hotel V Nesplein,hotel v nesplein,Hotel,52.3709358,4.8936353,,osm_accommodation,2724250256,Q727,Amsterdam
osmacc_2724284462,Hotel Ben,hotel ben,Hotel,52.374854,4.8967664,1.0,osm_accommodation,2724284462,Q727,Amsterdam
osmacc_2724284533,Travel Hotel Amsterdam,travel hotel amsterdam,Hotel,52.3748239,4.8966962,,osm_accommodation,2724284533,Q727,Amsterdam
osmacc_2724284858,Hotel Doria,hotel doria,Hotel,52.372397,4.8944764,,osm_accommodation,2724284858,Q727,Amsterdam
osmacc_2724285537,Frisco Inn,frisco inn,Hotel,52.3751227,4.8972216,,osm_accommodation,2724285537,Q727,Amsterdam
osmacc_2724286051,Hotel Ben,hotel ben,Hotel,52.3750955,4.8971632,,osm_accommodation,2724286051,Q727,Amsterdam
osmacc_2724286136,The White Tulip Hostel,the white tulip hostel,Hostel,52.3747061,4.8973768,,osm_accommodation,2724286136,Q727,Amsterdam
osmacc_2724317452,Hostel Meeting Point,hostel meeting point,Hostel,52.3761006,4.899122,,osm_accommodation,2724317452,Q727,Amsterdam
osmacc_2724317786,Prins Hendrik,prins hendrik,Hotel,52.3765199,4.8996162,,osm_accommodation,2724317786,Q727,Amsterdam
osmacc_2724317821,De Mallemoolen,de mallemoolen,Hotel,52.3760843,4.8993991,1.0,osm_accommodation,2724317821,Q727,Amsterdam
osmacc_2724334218,France Hotel,france hotel,Hotel,52.3759568,4.9011775,,osm_accommodation,2724334218,Q727,Amsterdam
osmacc_2724366944,Hotel The Crown,hotel the crown,Hotel,52.3748641,4.8998972,,osm_accommodation,2724366944,Q727,Amsterdam
osmacc_2724367094,Anco,anco,Hotel,52.3742592,4.899243,,osm_accommodation,2724367094,Q727,Amsterdam
osmacc_2724369053,Heart of Amsterdam,heart of amsterdam,Hotel,52.3723165,4.8974888,,osm_accommodation,2724369053,Q727,Amsterdam
osmacc_2725793544,Fine Seasons,fine seasons,Hotel,52.3742188,4.9047356,,osm_accommodation,2725793544,Q727,Amsterdam
osmacc_2725793739,City Hotel Amsterdam,city hotel amsterdam,Hotel,52.3738797,4.9053414,,osm_accommodation,2725793739,Q727,Amsterdam
osmacc_2725793817,The Hendrick's,the hendrick's,Hotel,52.3734961,4.9060357,4.0,osm_accommodation,2725793817,Q727,Amsterdam
osmacc_2725793915,Hotel Library,hotel library,Hotel,52.373273,4.9064346,3.0,osm_accommodation,2725793915,Q727,Amsterdam
osmacc_2725879307,The Albus,the albus,Hotel,52.3657859,4.8932578,,osm_accommodation,2725879307,Q727,Amsterdam
osmacc_2725879490,The Veteran,the veteran,Hostel,52.3650494,4.895527,,osm_accommodation,2725879490,Q727,Amsterdam
osmacc_2725914107,Waterfront Hotel,waterfront hotel,Hotel,52.3675917,4.8887741,,osm_accommodation,2725914107,Q727,Amsterdam
osmacc_2725914110,Agora Hotel,agora hotel,Hotel,52.3674843,4.8888928,,osm_accommodation,2725914110,Q727,Amsterdam
osmacc_2728320146,Bed & Breakfast De Donk,bed breakfast de donk,Guesthouse,51.8942504,4.7869119,,osm_accommodation,2728320146,Q727,Amsterdam
osmacc_2728814743,Van der Valk Hotel Ridderkerk,van der valk hotel ridderkerk,Hotel,51.8672843,4.5572046,4.0,osm_accommodation,2728814743,Q727,Amsterdam
osmacc_2729940121,Acostar Hotel,acostar hotel,Hotel,52.3652633,4.8858112,,osm_accommodation,2729940121,Q727,Amsterdam
osmacc_2729940690,KG House,kg house,Villa,52.3655596,4.8865499,,osm_accommodation,2729940690,Q727,Amsterdam
osmacc_2730033614,Amsterdam Inn,amsterdam inn,Hotel,52.3652028,4.8807405,,osm_accommodation,2730033614,Q727,Amsterdam
osmacc_2730034268,Tulip House Luxury Apartment,tulip house luxury apartment,Villa,52.3627201,4.8865973,,osm_accommodation,2730034268,Q727,Amsterdam
osmacc_2730034375,Hostel Centre,hostel centre,Guesthouse,52.3636675,4.8853534,,osm_accommodation,2730034375,Q727,Amsterdam
osmacc_2730035512,NICOLE,nicole,Villa,52.3637217,4.8851085,,osm_accommodation,2730035512,Q727,Amsterdam
osmacc_2730036689,Weber Hotel,weber hotel,Hotel,52.3648843,4.8802704,2.0,osm_accommodation,2730036689,Q727,Amsterdam
osmacc_2730036868,La Bohème,la bohème,Hotel,52.3645482,4.8811004,,osm_accommodation,2730036868,Q727,Amsterdam
osmacc_2730036987,Rosewood Amsterdam,rosewood amsterdam,Hotel,52.3654297,4.8833807,5.0,osm_accommodation,2730036987,Q727,Amsterdam
