destination_wikidata_id,destination_name,osm_id,osm_type,accommodation_name,accommodation_type,star_rating,rooms,lat,lon
Q945,Togo,5077830221,node,Résidence Tichani (la localisation correcte),hotel,3.1,261,6.3536472,2.3424117
Q945,Togo,5091746725,node,Hotel Akwaba,hotel,2.0,42,6.3604172,2.3769126
Q945,Togo,5110316555,node,Chez maman Togo,motel,1.1,224,6.450567,2.346147
Q945,Togo,5113452930,node,Auberge Sous le Manguier,hostel,1.3,38,8.56327,0.9829514
Q945,Togo,5142894281,node,Le Campement,hostel,2.2,176,9.2579402,0.7822186
Q945,Togo,5171582321,node,Hotel Ayélawadjè,hotel,2.0,266,6.5222135,2.6650818
Q945,Togo,5172433821,node,PCV Home,guest_house,3.2,55,7.7582247,1.1994613
Q945,Togo,5176142384,node,Novella Planète,hotel,4.8,127,6.4909294,2.6202822
Q945,Togo,5186533222,node,La Guesthouse,guest_house,1.2,31,6.37002,2.4163457
Q945,Togo,5187212224,node,NOVELLA PLANETE HOTEL,hotel,2.2,205,6.4908855,2.6203172
Q945,Togo,5189357925,node,Centre D'accueil FOYER DON BOSCO - EX CADER,hostel,4.6,140,6.4864365,2.6035729
Q945,Togo,5189407721,node,Hôtel St LAURENT,hotel,3.6,77,6.5058123,2.6026452
Q945,Togo,5209801027,node,Résidence Miracle Hôtel,hotel,1.2,81,7.2044556,2.066197
Q945,Togo,5215242207,node,Divinus,hotel,3.7,173,6.3881427,2.2961434
Q945,Togo,5236416011,node,Abraerica Hospitalities,hotel,3.7,105,6.8407371,0.4316604
Q945,Togo,5263224670,node,Sky Plus Hotel,hotel,4.6,106,6.6145553,0.451813
Q945,Togo,5272266022,node,Me TCHASSIM,guest_house,2.5,85,9.5446901,1.1838813
Q945,Togo,5273274121,node,Auberge Prince des collines,hostel,4.4,137,6.4284123,2.3341248
Q945,Togo,5273288121,node,Le Reve,hotel,1.8,275,6.4335754,2.3311539
Q945,Togo,5311564124,node,Residence Hotel Ife et Ola,hotel,1.4,100,6.3620095,2.3753281
Q945,Togo,5320968926,node,Hirondelles,motel,4.7,254,6.3571383,2.4349983
Q945,Togo,5320968927,node,Capricorne,hotel,4.5,87,6.3770123,2.4066048
Q945,Togo,5320977621,node,Chevalier,hotel,4.9,238,6.3571687,2.4349168
Q945,Togo,5321950322,node,Motel,motel,2.2,282,6.5465948,1.8194614
Q945,Togo,5327529879,node,Paradisia Hotel,hotel,4,75,6.3844558,2.3458546
Q945,Togo,5358677921,node,Maison Sounouvi,guest_house,3.5,153,6.5071255,2.6432133
Q945,Togo,5358678125,node,Maison YEHOUENOU Françoise,guest_house,1.6,36,6.500098,2.6454583
Q945,Togo,5358680321,node,Maison Hounhoui Pascal,guest_house,1.4,70,6.5064091,2.6905607
Q945,Togo,5387972221,node,Coco Beach,hotel,4.6,85,6.2748178,1.805883
Q945,Togo,5403485178,node,Confhotel,hotel,4.7,294,6.415308,2.3329853
Q945,Togo,5419973121,node,Les Cocotiers,guest_house,2.5,198,6.3555208,2.3912001
Q945,Togo,5429271322,node,"Chez Armand, la ferme Mactu",hotel,1.2,103,7.7816391,2.2169074
Q945,Togo,5431955525,node,germe,hotel,1.2,45,6.6744428,2.1503664
Q945,Togo,5451865953,node,Institut Biblique du Bénin (IBB),hotel,3.9,104,6.3742441,2.4217374
Q945,Togo,5459700025,node,Pension de Famille,hotel,1.1,204,6.3739318,2.4216343
Q945,Togo,5459728922,node,Le Phénix,hotel,3.9,160,6.9067847,0.6308192
Q945,Togo,5464288116,node,Le 15 Janvier,hotel,2.6,287,6.3675142,2.5224238
Q945,Togo,5464348315,node,Village Vacance Phoenix,hotel,3.8,85,6.3599683,2.528375
Q945,Togo,5464378763,node,Omosal,hotel,4.9,255,6.3622195,2.5254902
Q945,Togo,5464582975,node,Albert et Agnès 2,hotel,3.1,38,6.3639562,2.5249732
Q945,Togo,5464608951,node,Casa Cornelia,hotel,1.6,163,6.3643547,2.5227899
Q945,Togo,5464734795,node,Hôtel Quickly,hotel,2.8,291,6.3691382,2.5196511
Q945,Togo,5465325521,node,Happy Life,hotel,4.1,168,6.9067465,0.631346
Q945,Togo,5468995421,node,Ayïmlonfidé,guest_house,3.1,95,6.4832272,2.6286897
Q945,Togo,5501417322,node,Feruza Guest House,guest_house,3.3,109,8.3004202,-0.0889821
Q945,Togo,5540562947,node,Bénin Atlantique Beach Hitel,hotel,4.8,207,6.3533103,2.3463913
Q945,Togo,5557304379,node,Auberge Zaina,hostel,2.0,58,6.3727582,0.9855254
Q945,Togo,5557397295,node,Hôtel Affah,hotel,5.0,131,6.3814077,2.4406244
Q945,Togo,5559032840,node,Smile Way,hotel,3.3,58,6.4351173,2.328716
Q945,Togo,5574535333,node,Royal Space Hôtel,hotel,3.6,50,6.4456159,2.3489983
Q945,Togo,5575845759,node,Auberge john,hotel,4.9,272,6.4251799,1.6683008
Q945,Togo,5584105540,node,Villa Maria Gloria,apartment,1.7,267,6.42849,2.3368567
Q945,Togo,5584105774,node,Le refuge de Calavi,hotel,3.3,94,6.4284995,2.3401939
Q945,Togo,5598854832,node,The Yacht By NOSTRESS,hotel,0,10,6.2779221,1.8225995
Q945,Togo,5605379897,node,La détente,motel,3.7,184,6.4408237,2.318629
Q945,Togo,5618219457,node,Otammari Lodge,hotel,4.3,27,10.1871081,1.2021067
Q945,Togo,5626795458,node,Delice,hotel,4.0,227,6.9115483,0.6312176
Q945,Togo,5631094908,node,Big Man Hôtel,hotel,4.7,171,6.4246239,2.3387093
Q945,Togo,5641890625,node,Hôtel Beaurivage,hotel,2.3,238,6.4727275,2.6055694
Q945,Togo,5649949021,node,Hotel Pacha,apartment,1.7,160,6.9791398,2.6577073
Q945,Togo,5652564670,node,Home Résidence Hôtel,hotel,3.3,141,6.3630537,2.3995215
Q945,Togo,5665791221,node,Komex,hotel,1.9,37,6.5066055,3.0828891
Q945,Togo,5669756121,node,Le Sahel,hostel,3.0,147,6.3570862,2.4285875
Q945,Togo,5690493021,node,IVANS PLAZZA HÔTEL,hotel,4.4,218,6.936694,0.6333305
Q945,Togo,5692591342,node,RCL,hotel,3.9,246,6.9231607,0.6306547
Q945,Togo,5723083121,node,"Hôtel ""Les Routier""",hotel,3.7,267,9.3477294,2.6246901
Q945,Togo,5730577321,node,Allegba,camp_site,2.9,12,8.8136982,1.6021957
Q945,Togo,5743809021,node,l'Ermitage 2,hotel,4.3,228,6.3696784,2.0770444
Q945,Togo,5749225673,node,Hôtel Étoile d'or,hotel,4.7,190,6.9767237,2.659237
Q945,Togo,5749225674,node,Hôtel de ville de pobè,hotel,2.2,38,6.9872783,2.6700596
Q945,Togo,5749225684,node,Hôtel le pacha,hotel,4.2,245,6.9793412,2.6578199
Q945,Togo,5758096227,node,Le bomba,hotel,3.2,14,6.3924238,2.5928918
Q945,Togo,5782589114,node,Bel ami sur pilotis,hotel,4.8,244,6.501752,2.0001758
Q945,Togo,5799359158,node,Hôtel star heber,hotel,3.9,275,6.3703433,2.4093867
Q945,Togo,5799359291,node,Hôtel SOSSA,hotel,3.9,68,6.3779359,2.4176819
Q945,Togo,5808587762,node,KETEKONDJI,camp_site,4.3,179,6.3122365,1.5397972
Q945,Togo,5808587763,node,Auberge FREEDOM,hostel,3.3,197,6.2986115,1.559363
Q945,Togo,5809255657,node,Same Sisters guest house,guest_house,4.2,225,7.0006924,0.2995001
Q945,Togo,5809327153,node,Bowman City guest house,guest_house,3.2,101,7.0064325,0.2955045
Q945,Togo,5814393751,node,Benin Royal Hôtel,hotel,1.1,274,6.3649057,2.4229617
Q945,Togo,5814421376,node,Cataly Force,hotel,4.7,178,6.3937868,2.2908589
Q945,Togo,5815790713,node,Hotel Saint Georges,hotel,5.0,122,6.4172403,1.2148771
Q945,Togo,5818405939,node,relais d'ashley,hotel,1.1,145,6.4324761,1.2071388
Q945,Togo,5818607649,node,Le Grand,hotel,3.8,251,6.4206767,1.2115914
Q945,Togo,5821204753,node,Domicile Achnel Hervé,apartment,1.0,267,6.3732846,2.352199
Q945,Togo,5826901385,node,Hotel la Donga,hotel,4.4,269,9.6997958,1.6733286
Q945,Togo,5836999252,node,hotel st georges,hotel,4.3,147,6.417359,1.2144372
Q945,Togo,5836999255,node,Hôtel Melissa,hotel,2.2,253,6.4109806,1.2098841
Q945,Togo,5837258476,node,Auberge Kiki,hostel,3.9,54,6.4286588,1.21641
Q945,Togo,5837318569,node,Bar auberge JC,hostel,1.6,228,6.4043895,1.2033829
Q945,Togo,5838274743,node,Auberge GINA,hostel,2.3,291,6.4007992,1.2060928
Q945,Togo,5843873788,node,Abusua Guest House,guest_house,4.6,8,6.8497522,0.4367663
Q945,Togo,5856399013,node,Hotel Sun Beach,hotel,1.3,219,6.3577954,2.3717257
Q945,Togo,5870712272,node,Direction du developpement du Tourisme,apartment,3.9,68,6.3685025,2.424082
Q945,Togo,5871908871,node,Hôtel Maison Rouge,hotel,1.4,132,6.3475463,2.3908632
Q945,Togo,5897674957,node,Limousine,hostel,4.3,251,7.780465,2.2027167
Q945,Togo,5918805987,node,Auberge Edmonton,hostel,2.6,118,6.3198174,1.2169304
Q945,Togo,5938283513,node,Simon Hotel,guest_house,1.2,230,7.8027228,-0.0449855
Q945,Togo,5949183985,node,poissonnerie Raymondos,hostel,2.1,67,6.897077,0.6289821
Q945,Togo,5950751573,node,AGBEVIADE,hotel,1.9,222,6.9233974,0.6190682
Q945,Togo,5950881731,node,kING'S PALACE,hotel,3.1,58,6.9223923,0.6155253
Q945,Togo,5950881734,node,OASE,hotel,3.1,237,6.920139,0.616385
Q945,Togo,5950881736,node,Auberge la confiance,hotel,1.3,8,6.9146512,0.6158803
Q945,Togo,5950881741,node,Auberge la confiance,hotel,3.7,11,6.9097846,0.6196669
Q945,Togo,5971433859,node,HOTEL LES MERVEILLES,hotel,4.6,186,6.9268043,0.6337597
Q945,Togo,5978889204,node,Hotel DJIM,hotel,2.1,247,6.9098209,0.6342779
Q945,Togo,5979120897,node,HOTEL SHALOM STAR,hotel,4.1,132,6.9058479,0.6410192
Q945,Togo,5979129520,node,AUBERGE,hotel,1.6,161,6.9058978,0.6431317
Q945,Togo,5979208420,node,SAMEDI SOIR,hotel,1.6,28,6.9089164,0.6348887
Q945,Togo,5981135495,node,LE PETIT OASIS,hotel,2.0,242,6.9167646,0.6251562
Q945,Togo,5981561312,node,AUBERGE RECREATION,hotel,3.8,106,6.929989,0.6401127
Q945,Togo,5988813298,node,hotel djim,hotel,1.6,65,6.9101752,0.6348115
Q945,Togo,5991098623,node,Auberge la Grace,hotel,4.7,296,6.91433,0.6353591
Q945,Togo,5991098627,node,auberge mandela,hotel,2.7,236,6.9171994,0.6345467
Q945,Togo,5991859020,node,hotel la patience,hotel,3.9,251,6.9173719,0.621391
Q945,Togo,5993918093,node,auberge,guest_house,4.6,164,6.90404,0.6488163
Q945,Togo,5994085672,node,auberge,hotel,1.1,52,6.9198886,0.6457476
Q945,Togo,5994086086,node,auberge,hotel,2.7,75,6.9267841,0.6400397
Q945,Togo,5994224281,node,auberge,hotel,1.8,87,6.9075858,0.6428927
Q945,Togo,5994315522,node,hotel resto amerve,hotel,1.7,125,6.8941401,0.6344617
Q945,Togo,5994315546,node,hotel Wara,hotel,3.8,194,6.8906449,0.6386557
Q945,Togo,5994363039,node,auberge amato,hotel,4.6,11,6.897129,0.6289515
Q945,Togo,5994363057,node,auberge,hotel,2.1,40,6.8968596,0.623008
Q945,Togo,6005691491,node,Auberge La Différence,hotel,3.9,248,9.0089457,1.1280844
Q945,Togo,6017770085,node,Verger,hotel,2.2,68,8.5793074,0.9849522
Q945,Togo,6017954988,node,Hôtel Etincelle,hotel,1.2,51,8.3291031,0.9880677
Q945,Togo,6019716230,node,Rans Hotel,hotel,3.8,118,6.5543911,0.2955794
Q945,Togo,6020494936,node,Le dauphin,hotel,1,299,6.3629393,2.0550154
Q945,Togo,6020495177,node,Oriki bar,hotel,4.6,227,6.3582858,2.0747824
Q945,Togo,6037787509,node,Linda Dor Hotel,hotel,5.0,228,6.2911982,-0.4744074
Q945,Togo,6042617322,node,La Madeleine,hotel,1.5,233,6.6443483,1.7110017
Q945,Togo,6046981657,node,Auberge Bon coin,hostel,2.7,80,6.8932486,0.6430076
Q945,Togo,6046984158,node,Auberge Espoir,hostel,4.5,259,6.2595386,1.2825354
Q945,Togo,6069095986,node,Hôtel Le Sauveur,hotel,3.2,240,9.5353317,1.1974567
Q945,Togo,6090825052,node,Motel KC+,hotel,2.9,140,6.5240668,2.6047628
Q945,Togo,6091666387,node,Adamè,guest_house,3.4,8,7.0071372,1.6927583
Q945,Togo,6091666388,node,Hôtel Avamè Azovè,hotel,4.8,111,6.9434853,1.706714
Q945,Togo,6091670585,node,Hôtel Immaculé Azovè,hotel,4.5,140,6.9435118,1.7065625
Q945,Togo,6092832685,node,Golouhoue,apartment,3.7,160,7.0784545,1.8659918
Q945,Togo,6093130186,node,Kuivonhoue,apartment,1.4,123,6.8582108,1.8841529
Q945,Togo,6107305919,node,Wli Waterfall Inn,hostel,4.2,103,7.1220373,0.5863634
Q945,Togo,6118950390,node,Kolisberg,apartment,1.8,258,9.2790536,0.7790101
Q945,Togo,6123231787,node,Hôtel JC,hotel,4.7,115,6.3656311,2.4135524
Q945,Togo,6123485515,node,Hôtel MARIMAR,hotel,1.7,244,6.9369951,0.6339159
Q945,Togo,6123485516,node,Auberge VAKPO,hostel,3.5,219,6.931592,0.6291193
Q945,Togo,6123485517,node,Hotel la MELODIE,hotel,5.0,243,6.9323292,0.6289909
Q945,Togo,6123485518,node,Auberge La PAILLOTE,hostel,2.0,34,6.9297809,0.6318658
Q945,Togo,6133252738,node,Chez Sabine,hostel,3.9,76,7.183702,2.0302644
Q945,Togo,6140846097,node,Hotel Guedevy 2,hotel,3.2,248,7.1719398,2.0752887
Q945,Togo,6140879188,node,Princesse Hôtel,hotel,2.6,273,7.1726971,2.082006
Q945,Togo,6161496787,node,Hôtel Antonio,hotel,1,182,6.369668,2.0590936
Q945,Togo,6161496788,node,Hôtel la joie,hotel,1,70,6.3684985,2.0704374
Q945,Togo,6161496790,node,Hôtel jp Alafia,hotel,3.0,32,6.3975094,1.9786777
Q945,Togo,6161496791,node,Hôtel Cercle du Rail,hotel,3.4,180,6.3766846,2.0866151
Q945,Togo,6161496792,node,Hôtel DJANWALE,hotel,3,115,6.3772684,2.0765179
Q945,Togo,6161496793,node,Hôtel Terra Nostra,hotel,3,234,6.3700792,2.0682621
Q945,Togo,6161496794,node,Hotel Makuta,hotel,1,197,6.3674389,2.0673823
Q945,Togo,6161496795,node,Complexe hôtelerie EDMAR,hotel,1,289,6.3674735,2.0659581
Q945,Togo,6161496796,node,"Hôtel ""LA MARIELLA""",hotel,1,64,6.3588514,2.1002743
Q945,Togo,6161549197,node,Bel ami sur pilotis,hostel,1.6,21,6.5017439,2.0004398
Q945,Togo,6161549198,node,La Patience 1,hostel,4.3,264,6.3867006,2.227985
Q945,Togo,6161549199,node,Djedokansi,hostel,4.0,20,6.3832354,2.2169812
Q945,Togo,6161549200,node,Chez Patou,hostel,2.0,288,6.3717599,2.206538
Q945,Togo,6161549201,node,Chez ma tante,hostel,2.4,231,6.363463,2.1137041
Q945,Togo,6161549202,node,Maison de détente chez Dubel,hostel,2.3,40,6.351262,2.0948958
Q945,Togo,6161549204,node,Le Jardin Secret,hostel,1.1,237,6.3609066,2.0981506
Q945,Togo,6161549205,node,Auberge du salut,hostel,4.9,262,6.3602362,2.085793
Q945,Togo,6161549206,node,Bar-Resto-Auberge Miwa City,hostel,1.2,71,6.3770778,2.0803092
Q945,Togo,6161549208,node,CHEZ LE VIEUX,hostel,3.2,21,6.3757184,2.0744044
Q945,Togo,6161549209,node,Auberge Ermitage,hostel,4.8,194,6.3697567,2.077163
Q945,Togo,6161549210,node,Auberge mon destin,hostel,4.5,204,6.359098,2.0666581
Q945,Togo,6161549211,node,St joseph,hostel,3.3,269,6.3530628,2.0604596
Q945,Togo,6166454359,node,Balafon,hotel,2.8,237,8.3267381,0.9772204
Q945,Togo,6166454360,node,Basr vie,hotel,2.1,74,8.3267715,0.9759504
Q945,Togo,6218894185,node,Houègbo home,apartment,1.7,272,6.8081486,2.1839039
Q945,Togo,6235288885,node,Freedom Hotel,hotel,3.8,255,6.6250545,0.4748443
Q945,Togo,6236090562,node,La providence,hotel,4.6,52,7.2328215,2.2106903
Q945,Togo,6244721685,node,K. Vision Guest House,guest_house,3.1,28,6.680482,0.3241504
Q945,Togo,6255869886,node,Bel Air,hotel,4.5,269,9.0055487,1.1398806
Q945,Togo,6277961790,node,PEQUITA Hôtel,hotel,1.2,193,7.1791594,2.0385482
Q945,Togo,6286433487,node,Le Bonheur,hotel,1.5,239,9.3705153,2.6252324
Q945,Togo,6286773985,node,notre jardin secret,hotel,1.9,262,6.3613055,2.0981491
Q945,Togo,6286774085,node,Chez Sabine,hotel,2.1,139,7.1861257,2.0327128
Q945,Togo,6288025088,node,Hotel Abuta,apartment,1.8,128,7.5859985,0.6054693
Q945,Togo,6297719093,node,Serena Hotel,hotel,3.6,194,6.3605303,2.4444476
Q945,Togo,6328818196,node,Hôtel Djègba,hotel,2.5,39,6.3236651,2.0802693
Q945,Togo,6329214185,node,Auberge Doguessi,motel,1.0,80,7.773634,2.1781359
Q945,Togo,6329453693,node,Paradise Island,hotel,2,142,6.3385666,2.1519881
Q945,Togo,6360018989,node,Le Soleil,hotel,1.1,71,6.3620294,2.3805632
Q945,Togo,6367669687,node,Hôtel Maïscha,hostel,4.0,269,6.4489938,2.3452908
Q945,Togo,6390304486,node,Alex Home Parakou,apartment,5.0,210,9.378337,2.6172233
Q945,Togo,6390304487,node,3F Hôtel Parakou,hotel,2.1,177,9.3772696,2.6221011
Q945,Togo,6390308988,node,Chantal Home Parakou,apartment,3.8,233,9.3861216,2.6245044
Q945,Togo,6399517885,node,Guy riobé Parakou,apartment,1.6,98,9.364413,2.6274222
Q945,Togo,6400541785,node,Solim Palace,apartment,4.5,60,9.0287273,1.135918
Q945,Togo,6402570285,node,Diamand,hotel,1.4,82,9.3773509,2.6299288
Q945,Togo,6404691885,node,Maison AHODI,guest_house,1.7,274,7.1785961,1.9735616
Q945,Togo,6404698585,node,Maison familiale AHODI,guest_house,3.3,102,7.1787335,1.9735493
Q945,Togo,6404725085,node,LE CYREUX,guest_house,4.4,97,6.385408,2.3453996
Q945,Togo,6404910086,node,Campement Sara,hotel,2.2,226,9.6052829,1.0229389
Q945,Togo,6404910185,node,Le Sahélien,hotel,3.9,242,7.5259185,1.1493755
Q945,Togo,6416498471,node,Chez M,hotel,2.8,124,6.46807,2.3911748
Q945,Togo,6418339693,node,Auberge les Amis,hostel,1.9,82,9.5580045,1.1874729
Q945,Togo,6438748485,node,Missebo,guest_house,4.2,129,6.3648149,2.4337544
Q945,Togo,6458500289,node,LE RELAIS,apartment,3.6,250,9.5543673,1.2000084
Q945,Togo,6458500788,node,AUBERGE ELIXIR,motel,1.9,71,9.5465509,1.1850198
Q945,Togo,6468196186,node,Maison SOAKOUDE,guest_house,4.1,262,6.3827882,2.4425565
Q945,Togo,6468198787,node,maison du frère du pasteur,guest_house,2.3,36,9.3557493,2.6323677
Q945,Togo,6468224285,node,GBÊWÈDÔ,hostel,1.4,211,7.1793646,1.9764924
Q945,Togo,6468781376,node,Wura Hôtel,hotel,1.0,36,9.3642956,2.6357822
Q945,Togo,6479417302,node,Hôtel de l'Entente,hotel,3.9,39,6.354058,2.3897925
Q945,Togo,6481493581,node,MB Hôtel,hotel,1.4,36,6.4692451,2.3961565
Q945,Togo,6481494360,node,Centre de santé,hostel,3.6,14,6.4674083,2.3904841
Q945,Togo,6504341906,node,Endless Hotel,hotel,4.0,214,8.0710648,0.1751351
Q945,Togo,6504341907,node,Malisel Hotel,hotel,4.4,18,6.6087648,0.4709596
Q945,Togo,6504682085,node,White House Lodge,hotel,2.2,130,9.4631478,-0.0103448
Q945,Togo,6517728686,node,TG Hôtel Covè,hotel,3.5,273,7.2197123,2.3267907
Q945,Togo,6524137288,node,Hôtel le Mono,hotel,4.3,167,7.0121342,1.6281225
Q945,Togo,6546943034,node,Ropads Guest House,guest_house,2.1,173,9.9122131,-0.2141276
Q945,Togo,6548087996,node,Agbodza Lodge,guest_house,4.8,257,7.2013136,0.4752999
Q945,Togo,6548153886,node,Eastern Corridor Hotel,hotel,1.8,245,9.9313757,-0.2054899
Q945,Togo,6548946651,node,Gateway Hotel,hotel,4.1,102,8.2443687,0.5242088
Q945,Togo,6549503901,node,African Hill Resort,hotel,1.4,236,6.6149907,0.4521044
Q945,Togo,6553299317,node,Taurus Hotel,hotel,4.9,31,6.6107925,0.457592
Q945,Togo,6554686540,node,Work and Happiness Hotel,hotel,3.7,111,6.6003191,0.4687861
Q945,Togo,6554705848,node,Lawnia Hotel Annex,hotel,4.5,271,6.5876618,0.4609498
Q945,Togo,6554709490,node,Volta Vicharles Hotel,hotel,3.5,87,6.593076,0.4663031
Q678,Tonga,1234123529,node,Keleti International Resort,hotel,2.8,207,-21.203276,-175.2320177
Q678,Tonga,1801649491,node,Heilala Holiday Lodge,hotel,2.6,222,-21.0714864,-175.3353636
Q678,Tonga,1801649493,node,Liku’alofa Resort,hotel,1.2,8,-21.0815378,-175.3444486
Q678,Tonga,1811772838,node,Fafā Island Resort,hotel,1.0,242,-21.086119,-175.1596051
Q678,Tonga,1812291926,node,Scenic Hotel Tonga,hotel,4.4,253,-21.2375385,-175.1331729
Q678,Tonga,1964345569,node,Vava'u Villa,guest_house,3.2,89,-18.6808749,-173.9863304
Q678,Tonga,1964421882,node,Seaview Lodge,hotel,2.0,289,-21.1296308,-175.2040146
Q678,Tonga,2611130471,node,Tapana Island Resort,hotel,2.8,206,-18.7124521,-173.99409
Q678,Tonga,3123457477,node,Little Italy,hotel,4.4,133,-21.1272683,-175.2101314
Q678,Tonga,3123590580,node,Black Pearl Suites,hotel,4.5,99,-21.1245331,-175.2227644
Q678,Tonga,3139487633,node,Matafonua Lodge,hotel,2.4,156,-19.7200018,-174.2814207
Q678,Tonga,3139487634,node,Sandy Beach Resort,hotel,2.4,5,-19.722144,-174.2839775
Q678,Tonga,3145231420,node,Pacific Timber and Hardware,hostel,4.7,82,-18.651742,-173.9836133
Q678,Tonga,3145231790,node,Puataukanave Hotel,hotel,4.8,275,-18.6551635,-173.982088
Q678,Tonga,3175902334,node,Meletonga Guesthouse,hotel,3.4,37,-19.7811776,-174.3444938
Q678,Tonga,3175902340,node,Billy's Place,hotel,1.5,51,-19.7952791,-174.3407976
Q678,Tonga,3184336700,node,Pangaimotu Island Resort,hotel,3.7,27,-21.1265391,-175.1596152
Q678,Tonga,3215521338,node,Blue Water Retreat,hotel,2.0,160,-21.3610562,-174.9684509
Q678,Tonga,3235515938,node,Vakaloa Beach Resort,hotel,4.8,230,-21.0740543,-175.3381481
Q678,Tonga,3235515939,node,Holty's Hideaway,hotel,3.0,157,-21.0702526,-175.3334616
Q678,Tonga,3235515940,node,Ha'atafu Beach Resort,hotel,2.2,255,-21.070052,-175.3343344
Q678,Tonga,3235846842,node,White Sands Beach Resort,hotel,2.0,154,-21.1236965,-175.3475603
Q678,Tonga,3390717620,node,Okasiva,guest_house,2.0,155,-21.1508202,-175.2122041
Q678,Tonga,3398024548,node,Royal Sunset Resort,hotel,5.0,12,-21.0566432,-175.2576815
Q678,Tonga,3436794529,node,Captain Cook's Appartments,hotel,1.1,5,-21.1276113,-175.2094912
Q678,Tonga,4291888291,node,Pineapple Bungalow,guest_house,3.0,49,-18.6774093,-173.9832261
Q678,Tonga,4303506494,node,Port Wine Guest House,hotel,1.1,46,-18.6494292,-173.983521
Q678,Tonga,4333879819,node,Little Italy Hotel,hotel,4,278,-21.1272851,-175.2100396
Q678,Tonga,4435080592,node,Evalonis Guest House,guest_house,4.9,190,-19.8071891,-174.3491418
Q678,Tonga,4435211589,node,Toni' s Guesthouse,hotel,2.3,131,-21.1552487,-175.2310729
Q678,Tonga,4716027089,node,NOA Guest House,hostel,1.6,124,-21.1317272,-175.2044806
Q678,Tonga,4764877821,node,Backpackers Townhouse,hostel,1.6,69,-21.1363502,-175.2066589
Q678,Tonga,5129759521,node,Mounu Island Resort,hotel,3.7,168,-18.7510852,-174.06884
Q678,Tonga,5410437419,node,Blue Banana Beach House,hotel,5,5,-21.0736542,-175.3374986
Q678,Tonga,5729608921,node,Ovava Tree Lodge,hotel,4.3,77,-21.338365,-174.9540143
Q678,Tonga,5794503254,node,tuna's lodge,guest_house,3.4,180,-21.1481093,-175.194074
Q678,Tonga,5800390053,node,Dayspring Lodge,apartment,3.6,110,-21.1540935,-175.2242401
Q678,Tonga,6184960511,node,Simon's Place,motel,3.5,155,-21.1386569,-175.1978975
Q678,Tonga,6184962093,node,Flying Annie Moa,hotel,4.0,13,-18.6592023,-173.9798816
Q678,Tonga,6471087893,node,'Alakoka Tahi Moana Guest House,guest_house,3.3,70,-21.3624459,-174.9571998
Q678,Tonga,7152608438,node,Paradise First Hotel,hotel,4.4,8,-21.1552748,-175.1775157
Q678,Tonga,8091185782,node,Mystic Sands,hotel,3.4,192,-18.6656364,-174.0163504
Q678,Tonga,8540403018,node,Mariner,apartment,1.6,193,-21.1546146,-175.1630614
Q678,Tonga,10901047766,node,Sky Lodge,hotel,4.5,296,-21.14159,-175.1655917
Q678,Tonga,11043211405,node,Lindsay Guesthouse,guest_house,1.5,206,-19.8133138,-174.3522755
Q678,Tonga,11047308205,node,Port of refuge Vila,guest_house,4.8,64,-18.659189,-173.9780201
Q678,Tonga,11047815005,node,Highlight Guesthouse,guest_house,2.4,237,-21.3779971,-174.9524901
Q678,Tonga,11182208286,node,Lucky's Beach Houses,guest_house,4.6,4,-18.6865177,-174.01823
Q678,Tonga,11782427469,node,ataongo residence,apartment,2.6,154,-21.1324792,-175.2014738
Q678,Tonga,12401530801,node,Tukuloko Treehouses,chalet,2.6,188,-21.1524082,-175.1177365
Q678,Tonga,13395543409,node,Mana ki he Mana Residence,chalet,1.8,162,-21.214725,-175.1392582
Q678,Tonga,306460449,way,Taina's Place,hotel,3.5,235,-21.3934062,-174.9451064
Q678,Tonga,309192577,way,Puataukanve Hotel,hotel,3.5,98,-18.6547942,-173.9821781
Q678,Tonga,314371933,way,City Hotel,hotel,1.3,202,-21.1353329,-175.1979171
Q678,Tonga,318185801,way,Oceanside Guesthouse & Restaurant,hotel,3.3,165,-21.1307994,-175.0548859
Q678,Tonga,320491955,way,Villa Lodge,guest_house,1.8,82,-21.1370433,-175.1901926
Q678,Tonga,321554227,way,Villa Ishadora,guest_house,4.0,24,-21.1411256,-175.1736527
Q678,Tonga,323956986,way,'Olini Lodge,guest_house,4.3,269,-21.1565676,-175.2209839
Q678,Tonga,332813585,way,Kolovai Beach Resort,hotel,2.6,270,-21.0962132,-175.3552421
Q678,Tonga,333396862,way,Mandala Resort,hotel,4.5,238,-18.6891134,-173.954742
Q678,Tonga,333542008,way,Lucky's Beach Houses,guest_house,2.4,4,-18.6865258,-174.0182395
Q678,Tonga,335479121,way,Sela's Guesthouse,guest_house,2.6,266,-21.1439221,-175.20279
Q678,Tonga,338727351,way,Noa Guesthouse,hotel,4.6,278,-21.1317035,-175.2044646
Q678,Tonga,369334237,way,Emerald Hotel,hotel,4,35,-21.1347759,-175.1955419
Q678,Tonga,560798416,way,MORDI TONGA TRUST,apartment,4.7,243,-21.3430168,-174.9515847
Q907112,Transnistria,263878668,node,Unirea Hotel & Spa,hotel,4,277,47.1666759,27.5805959
Q907112,Transnistria,263881816,node,Amadeo,hotel,3,231,47.1524567,27.6428437
Q907112,Transnistria,263884509,node,Little Texas,hotel,4,71,47.1749313,27.5977691
Q907112,Transnistria,263886116,node,Hotel Continental,hotel,1,43,47.165057,27.5817725
