cluster_id,unique_id,festival_id,name_clean,name,festival_type,destination_id,destination_name,start_date,end_date
fest_Q26982039,fest_Q26982039,Q26982039,týden divů,Týden divů,Festival,Q213,Czech Republic,,
fest_Q12060313,fest_Q12060313,Q12060313,třebíčský zvonek,Třebíčský Zvonek,Festival,Q213,Czech Republic,,
fest_Q131315275,fest_Q131315275,Q131315275,napoleon in brno,Napoleon in Brno,Festival,Q213,Czech Republic,,
fest_Q104635478,fest_Q104635478,Q104635478,kolínský majáles,Kolínský Majáles,Festival,Q213,Czech Republic,,
fest_Q12016795,fest_Q12016795,Q12016795,fotofestival moravská třebová,Fotofestival Moravská Třebová,Festival,Q213,Czech Republic,,
fest_Q130712886,fest_Q130712886,Q130712886,parcon,Parcon,Festival,Q213,Czech Republic,,
fest_Q130712886,fest_Q130712886,Q130712886,parcon,Parcon,Festival,Q213,Czech Republic,,
fest_Q123734154,fest_Q123734154,Q123734154,battle of austerlitz reenactment,Battle of Austerlitz reenactment,Festival,Q213,Czech Republic,,
fest_Q12038182,fest_Q12038182,Q12038182,czech athletics championships series,Czech Athletics Championships series,Festival,Q213,Czech Republic,,
fest_Q7279969,fest_Q7279969,Q7279969,radar festival,Radar Festival,Festival,Q224,Croatia,,
fest_Q66817205,fest_Q66817205,Q66817205,soundtrack poděbrady,Soundtrack Poděbrady,Festival,Q213,Czech Republic,,
fest_Q42993305,fest_Q42993305,Q42993305,4 4 days in motion,4 + 4 Days in Motion,Festival,Q213,Czech Republic,,
fest_Q42993305,fest_Q42993305,Q42993305,4 4 days in motion,4 + 4 Days in Motion,Festival,Q213,Czech Republic,,
fest_Q12046766,fest_Q12046766,Q12046766,prague pride,Prague Pride,Festival,Q213,Czech Republic,,
fest_Q59221158,fest_Q59221158,Q59221158,den poezie festival,Den poezie (festival),Festival,Q213,Czech Republic,,
fest_Q24192639,fest_Q24192639,Q24192639,open house prague,Open House Prague,Festival,Q213,Czech Republic,,
fest_Q113680960,fest_Q113680960,Q113680960,festival animánie,Festival Animánie,Festival,Q213,Czech Republic,,
fest_Q12745604,fest_Q12745604,Q12745604,jurjevanje,Jurjevanje,Festival,Q224,Croatia,,
fest_Q12745604,fest_Q12745604,Q12745604,jurjevanje,Jurjevanje,Festival,Q224,Croatia,,
fest_Q117599979,fest_Q117599979,Q117599979,urbanfestival 9 inplace of border,UrbanFestival 9: (in)place of border,Festival,Q224,Croatia,,
fest_Q111943397,fest_Q111943397,Q111943397,critical upgrade,Critical Upgrade,Festival,Q224,Croatia,2002-05-01,2002-05-08
fest_Q117661923,fest_Q117661923,Q117661923,urbanfestival 11,UrbanFestival 11,Festival,Q224,Croatia,,
fest_Q130712913,fest_Q130712913,Q130712913,rikon,Rikon,Festival,Q224,Croatia,,
fest_Q20527082,fest_Q20527082,Q20527082,advent in zagreb,Advent in Zagreb,Festival,Q224,Croatia,,
fest_Q20527082,fest_Q20527082,Q20527082,advent in zagreb,Advent in Zagreb,Festival,Q224,Croatia,,
fest_Q117456147,fest_Q117456147,Q117456147,urbanfestival 12 between worlds,UrbanFestival 12: Between worlds,Festival,Q224,Croatia,,
fest_Q117662400,fest_Q117662400,Q117662400,45 environmental film festival,4.5 Environmental Film Festival,Festival,Q224,Croatia,,
fest_Q117706038,fest_Q117706038,Q117706038,7th environmental film festival,7th Environmental Film Festival,Festival,Q224,Croatia,,
fest_Q122150399,fest_Q122150399,Q122150399,faller's enigmatic memorial,Faller's Enigmatic Memorial,Festival,Q224,Croatia,,
fest_Q122150399,fest_Q122150399,Q122150399,faller's enigmatic memorial,Faller's Enigmatic Memorial,Festival,Q224,Croatia,,
fest_Q117599399,fest_Q117599399,Q117599399,urbanfestival 2,UrbanFestival 2,Festival,Q224,Croatia,,
fest_Q2265649,fest_Q2265649,Q2265649,carnaval on curaçao,carnaval on Curaçao,Festival,Q25279,Curaçao,,
fest_Q135654882,fest_Q135654882,Q135654882,nicosia international festival,Nicosia International Festival,Festival,Q229,Cyprus,,
fest_Q135654882,fest_Q135654882,Q135654882,nicosia international festival,Nicosia International Festival,Festival,Q229,Cyprus,,
fest_Q113140891,fest_Q113140891,Q113140891,festival žudija,Festival žudija,Festival,Q224,Croatia,,
fest_Q112191628,fest_Q112191628,Q112191628,pričigin,Pričigin,Festival,Q224,Croatia,,
fest_Q131289525,fest_Q131289525,Q131289525,zvjezdano ljeto,Zvjezdano ljeto,Festival,Q224,Croatia,,
fest_Q135458449,fest_Q135458449,Q135458449,operation storm anniversaries,Operation Storm anniversaries,Event,Q224,Croatia,,
fest_Q25500125,fest_Q25500125,Q25500125,tocatì,Tocatì,Festival,Q224,Croatia,,
fest_Q25500125,fest_Q25500125,Q25500125,tocatì,Tocatì,Festival,Q224,Croatia,,
fest_Q12645507,fest_Q12645507,Q12645507,zagreb salon,Zagreb Salon,Festival,Q224,Croatia,,
fest_Q115436356,fest_Q115436356,Q115436356,fubar,Fubar,Festival,Q224,Croatia,,
fest_Q117035706,fest_Q117035706,Q117035706,1st freedom of creation festival of free culture science and technology,"1st Freedom of Creation! Festival of Free Culture, Science and Technology",Festival,Q224,Croatia,2005-01-12,2005-01-15
fest_Q117662134,fest_Q117662134,Q117662134,2nd environmental film festival,2nd Environmental Film Festival,Festival,Q224,Croatia,,
fest_Q112274802,fest_Q112274802,Q112274802,otokultivator,Otokultivator,Festival,Q224,Croatia,,2003-01-01
fest_Q117661960,fest_Q117661960,Q117661960,urbanfestival 13 back to the square,UrbanFestival 13: Back to the square!,Festival,Q224,Croatia,,
fest_Q113952228,fest_Q113952228,Q113952228,international children's festival šibenik,International children's festival Šibenik,Festival,Q224,Croatia,,
fest_Q117599727,fest_Q117599727,Q117599727,urbanfestival 6 the politics of space,UrbanFestival 6: The Politics of space,Festival,Q224,Croatia,,
fest_Q117599579,fest_Q117599579,Q117599579,urbanfestival 4,UrbanFestival 4,Festival,Q224,Croatia,,
fest_Q65071396,fest_Q65071396,Q65071396,mediterranean book festival,Mediterranean Book Festival,Festival,Q224,Croatia,2017-01-01,
fest_Q117662603,fest_Q117662603,Q117662603,8th environmental film festival,8th Environmental Film Festival,Festival,Q224,Croatia,,
fest_Q18713042,fest_Q18713042,Q18713042,interliber,Interliber,Festival,Q224,Croatia,1977-01-01,
fest_Q135474555,fest_Q135474555,Q135474555,cyprus figure skating championships,Cyprus Figure Skating Championships,Festival,Q229,Cyprus,,
fest_Q16113327,fest_Q16113327,Q16113327,sudamja,Sudamja,Festival,Q224,Croatia,,
fest_Q117662305,fest_Q117662305,Q117662305,4th environmental film festival,4th Environmental Film Festival,Festival,Q224,Croatia,,
fest_Q116907447,fest_Q116907447,Q116907447,freedom of creation festival of free culture science and technology,"Freedom of Creation! Festival of Free Culture, Science and Technology",Festival,Q224,Croatia,,
fest_Q108809043,fest_Q108809043,Q108809043,fête du livre de kinshasa,Fête du Livre de Kinshasa,Festival,Q974,Democratic Republic of the Congo,,
fest_Q136472780,fest_Q136472780,Q136472780,14th world festival of youth and students,14th World Festival of Youth and Students,Festival,Q241,Cuba,,
fest_Q136472780,fest_Q136472780,Q136472780,14th world festival of youth and students,14th World Festival of Youth and Students,Festival,Q241,Cuba,,
fest_Q12956992,fest_Q12956992,Q12956992,emberbal,Emberbal,Event,Q224,Croatia,,
fest_Q115519555,fest_Q115519555,Q115519555,cirkobalkana,Cirkobalkana,Festival,Q224,Croatia,,
fest_Q115519555,fest_Q115519555,Q115519555,cirkobalkana,Cirkobalkana,Festival,Q224,Croatia,,
fest_Q117599618,fest_Q117599618,Q117599618,urbanfestival 5,UrbanFestival 5,Festival,Q224,Croatia,,
fest_Q117599918,fest_Q117599918,Q117599918,urbanfestival x impossibilities extensions,UrbanFestival X: (IM)POSSIBILITIES: EXTENSIONS,Festival,Q224,Croatia,,
fest_Q117599320,fest_Q117599320,Q117599320,urbanfestival,UrbanFestival,Festival,Q224,Croatia,,
fest_Q117035731,fest_Q117035731,Q117035731,2nd freedom of creation festival of free culture science and technology,"2nd Freedom of Creation! Festival of Free Culture, Science and Technology",Festival,Q224,Croatia,2006-02-01,2006-02-05
fest_Q117706270,fest_Q117706270,Q117706270,9th environmental film festival,9th Environmental Film Festival,Festival,Q224,Croatia,,
fest_Q31200259,fest_Q31200259,Q31200259,kliofest,Kliofest,Festival,Q224,Croatia,,
fest_Q31200259,fest_Q31200259,Q31200259,kliofest,Kliofest,Festival,Q224,Croatia,,
fest_Q117662095,fest_Q117662095,Q117662095,environmental film festival,Environmental Film Festival,Festival,Q224,Croatia,,
fest_Q117662095,fest_Q117662095,Q117662095,environmental film festival,Environmental Film Festival,Festival,Q224,Croatia,,
fest_Q117599785,fest_Q117599785,Q117599785,urbanfestival 7 of other spaces,UrbanFestival 7: Of Other Spaces,Festival,Q224,Croatia,,
fest_Q117599491,fest_Q117599491,Q117599491,urbanfestival 3,UrbanFestival 3,Festival,Q224,Croatia,,
fest_Q117662203,fest_Q117662203,Q117662203,3rd environmental film festival,3rd Environmental Film Festival,Festival,Q224,Croatia,,
fest_Q109512562,fest_Q109512562,Q109512562,vruja festival,Vruja Festival,Festival,Q224,Croatia,,
fest_Q117706311,fest_Q117706311,Q117706311,10th environmental film festival,10th Environmental Film Festival,Festival,Q224,Croatia,,
fest_Q117662514,fest_Q117662514,Q117662514,6th environmental film festival,6th Environmental Film Festival,Festival,Q224,Croatia,,
fest_Q115740102,fest_Q115740102,Q115740102,subversive festival,Subversive Festival,Festival,Q224,Croatia,,
fest_Q115740102,fest_Q115740102,Q115740102,subversive festival,Subversive Festival,Festival,Q224,Croatia,,
fest_Q6111504,fest_Q6111504,Q6111504,romerías de mayo,Romerías de Mayo,Festival,Q241,Cuba,,
fest_Q130712784,fest_Q130712784,Q130712784,liburnicon,Liburnicon,Festival,Q224,Croatia,,
fest_Q117599823,fest_Q117599823,Q117599823,urbanfestival 8 how we regret,UrbanFestival 8: How we regret...,Festival,Q224,Croatia,,
fest_Q110264185,fest_Q110264185,Q110264185,11th world festival of youth and students,11th World Festival of Youth and Students,Festival,Q241,Cuba,,
fest_Q110264185,fest_Q110264185,Q110264185,11th world festival of youth and students,11th World Festival of Youth and Students,Festival,Q241,Cuba,,
fest_Q31965926,fest_Q31965926,Q31965926,eurovision young musicians 2018,Eurovision Young Musicians 2018,Festival,Q23436,Edinburgh,,
fest_Q129658162,fest_Q129658162,Q129658162,ambato pride,Ambato Pride,Festival,Q736,Ecuador,,
fest_Q829363,fest_Q829363,Q829363,edinburgh festival,Edinburgh Festival,Festival,Q23436,Edinburgh,,
fest_Q67831982,fest_Q67831982,Q67831982,festival fff,Festival FFF,Festival,Q736,Ecuador,,
fest_Q12630967,fest_Q12630967,Q12630967,festivity of saint blaise the patron of dubrovnik,"Festivity of Saint Blaise, the patron of Dubrovnik",Festival,Q1722,Dubrovnik,,
fest_Q4601298,fest_Q4601298,Q4601298,2003 edinburgh festival fringe,2003 Edinburgh Festival Fringe,Festival,Q23436,Edinburgh,,
fest_Q5447342,fest_Q5447342,Q5447342,fiestas de quito,Fiestas de Quito,Festival,Q736,Ecuador,,
fest_Q129656533,fest_Q129656533,Q129656533,santo domingo pride,Santo Domingo Pride,Festival,Q736,Ecuador,,
fest_Q133825285,fest_Q133825285,Q133825285,festival of slavonian culture in donetsk 2013,"Festival of slavonian culture in Donetsk, 2013",Festival,Q43070,Donetsk,2013-05-24,2013-05-25
fest_Q5861729,fest_Q5861729,Q5861729,feast of fruit and flowers,Feast of fruit and flowers,Event,Q736,Ecuador,,
fest_Q133804057,fest_Q133804057,Q133804057,big donbass 2015,"Big Donbass, 2015",Festival,Q43070,Donetsk,2015-08-13,2015-08-16
fest_Q112595903,fest_Q112595903,Q112595903,klangvokal musikfestival dortmund,Klangvokal Musikfestival Dortmund,Festival,Q1295,Dortmund,,
fest_Q137186035,fest_Q137186035,Q137186035,pakistan jashn-e-azadi festival 2025,Pakistan Jashn-e-Azadi Festival 2025,Festival,Q612,Dubai,,
fest_Q68026902,fest_Q68026902,Q68026902,al sur del cielo,Al Sur del Cielo,Festival,Q736,Ecuador,,
fest_Q129653037,fest_Q129653037,Q129653037,portoviejo pride,Portoviejo Pride,Festival,Q736,Ecuador,,
fest_Q5119452,fest_Q5119452,Q5119452,ciclopaseo in quito ecuador,"Ciclopaseo in Quito, Ecuador",Festival,Q736,Ecuador,,
fest_Q47964898,fest_Q47964898,Q47964898,feria internacional del libro de guayaquil,Feria Internacional del Libro de Guayaquil,Festival,Q736,Ecuador,,
fest_Q68966535,fest_Q68966535,Q68966535,pululahua rock desde el volcán,"Pululahua, Rock desde el Volcán",Festival,Q736,Ecuador,,
fest_Q16834839,fest_Q16834839,Q16834839,edinburgh international magic festival,Edinburgh International Magic Festival,Festival,Q23436,Edinburgh,,
fest_Q129653470,fest_Q129653470,Q129653470,riobamba pride,Riobamba Pride,Festival,Q736,Ecuador,,
fest_Q1284693,fest_Q1284693,Q1284693,edinburgh marathon,Edinburgh Marathon,Festival,Q23436,Edinburgh,,
fest_Q117202248,fest_Q117202248,Q117202248,diablada de píllaro,Diablada de Píllaro,Festival,Q736,Ecuador,,
fest_Q21006870,fest_Q21006870,Q21006870,edinburgh comic con,Edinburgh Comic Con,Festival,Q23436,Edinburgh,2014-01-01,
fest_Q129652966,fest_Q129652966,Q129652966,manta pride,Manta Pride,Festival,Q736,Ecuador,,
fest_Q5338146,fest_Q5338146,Q5338146,edinburgh art festival,Edinburgh Art Festival,Festival,Q23436,Edinburgh,,
fest_Q65237899,fest_Q65237899,Q65237899,edinburgh international harp festival,Edinburgh International Harp Festival,Festival,Q23436,Edinburgh,,
fest_Q129654049,fest_Q129654049,Q129654049,machala pride,Machala Pride,Festival,Q736,Ecuador,,
fest_Q4598638,fest_Q4598638,Q4598638,2001 edinburgh festival fringe,2001 Edinburgh Festival Fringe,Festival,Q23436,Edinburgh,,
fest_Q85759420,fest_Q85759420,Q85759420,entry of james vi into edinburgh,Entry of James VI into Edinburgh,Event,Q23436,Edinburgh,,
fest_Q136376725,fest_Q136376725,Q136376725,stars over donbass 2025,"Stars over Donbass, 2025",Festival,Q43070,Donetsk,,
fest_Q106946693,fest_Q106946693,Q106946693,dresden small format film festival,dresden small format film festival,Festival,Q1731,Dresden,,
fest_Q120263404,fest_Q120263404,Q120263404,18th world festival of youth and students,18th World Festival of Youth and Students,Festival,Q736,Ecuador,2013-12-07,2013-12-14
fest_Q7077014,fest_Q7077014,Q7077014,octocon,Octocon,Festival,Q1761,Dublin,,
fest_Q7077014,fest_Q7077014,Q7077014,octocon,Octocon,Festival,Q1761,Dublin,,
fest_Q4288599,fest_Q4288599,Q4288599,smithcraft festival in donetsk,Smithcraft festival in Donetsk,Festival,Q43070,Donetsk,,
fest_Q17069789,fest_Q17069789,Q17069789,fiesta de toros del señor de girón,Fiesta de Toros del Señor de Girón,Festival,Q736,Ecuador,,
fest_Q129653889,fest_Q129653889,Q129653889,loja pride,Loja Pride,Festival,Q736,Ecuador,,
fest_Q5613183,fest_Q5613183,Q5613183,guadalajara gay pride,Guadalajara Gay Pride,Festival,Q9022,Guadalajara,,
fest_Q5613183,fest_Q5613183,Q5613183,guadalajara gay pride,Guadalajara Gay Pride,Festival,Q9022,Guadalajara,,
fest_Q43062532,fest_Q43062532,Q43062532,internationales sommerfestival,Internationales Sommerfestival,Festival,Q1055,Hamburg,,
fest_Q4852692,fest_Q4852692,Q4852692,baltic circle festival,Baltic Circle Festival,Festival,Q1757,Helsinki,,
fest_Q64607727,fest_Q64607727,Q64607727,pointti festival,Pointti festival,Festival,Q1757,Helsinki,,
fest_Q56317877,fest_Q56317877,Q56317877,corona capital guadalajara,"Corona Capital, Guadalajara",Festival,Q9022,Guadalajara,2010-10-16,
fest_Q56317877,fest_Q56317877,Q56317877,corona capital guadalajara,"Corona Capital, Guadalajara",Festival,Q9022,Guadalajara,2010-10-16,
fest_Q125358639,fest_Q125358639,Q125358639,rabin ajaw,Rabin Ajaw,Festival,Q774,Guatemala,,
fest_Q65254802,fest_Q65254802,Q65254802,esto 2019,ESTO 2019,Festival,Q1757,Helsinki,,
fest_Q65254802,fest_Q65254802,Q65254802,esto 2019,ESTO 2019,Festival,Q1757,Helsinki,,
fest_Q65254802,fest_Q65254802,Q65254802,esto 2019,ESTO 2019,Festival,Q1757,Helsinki,,
fest_Q12015639,fest_Q12015639,Q12015639,abu tv song festival 2013,ABU TV Song Festival 2013,Festival,Q1858,Hanoi,,2013-10-26
fest_Q17035928,fest_Q17035928,Q17035928,triennial of photography,Triennial of Photography,Festival,Q1055,Hamburg,,
fest_Q7932770,fest_Q7932770,Q7932770,vinokino,Vinokino,Festival,Q1757,Helsinki,,
fest_Q11856211,fest_Q11856211,Q11856211,docpoint,DocPoint,Festival,Q1757,Helsinki,,
fest_Q15819138,fest_Q15819138,Q15819138,hammoniale,Hammoniale,Festival,Q1055,Hamburg,,
fest_Q137393968,fest_Q137393968,Q137393968,visit by israel's chief rabbi kalman ber to the chabad lubavitch jewish centre of lower saxony at haus benjamin in hanover,Visit by Israel's Chief Rabbi Kalman Ber to the Chabad Lubavitch Jewish Centre of Lower Saxony at Haus Benjamin in Hanover,Event,Q1715,Hanover,,
fest_Q2613628,fest_Q2613628,Q2613628,flow festival,Flow Festival,Festival,Q1757,Helsinki,,
fest_Q98433660,fest_Q98433660,Q98433660,helsinki fest,Helsinki Fest,Festival,Q1757,Helsinki,2020-08-21,2020-08-23
fest_Q131851351,fest_Q131851351,Q131851351,carnival of guinea-bissau,Carnival of Guinea-Bissau,Festival,Q1007,Guinea-Bissau,,
fest_Q125867585,fest_Q125867585,Q125867585,international children's and youth choir festival hannover 08th - 12th may 2024,International Children's and Youth Choir Festival Hannover 08th - 12th May 2024,Festival,Q1715,Hanover,,
fest_Q5861255,fest_Q5861255,Q5861255,sumpango festival,Sumpango Festival,Festival,Q774,Guatemala,,
fest_Q21042070,fest_Q21042070,Q21042070,hamburg magic nights,Hamburg Magic Nights,Festival,Q1055,Hamburg,,
fest_Q65152687,fest_Q65152687,Q65152687,katala 224,Katala 224,Event,Q1006,Guinea,,
fest_Q11862160,fest_Q11862160,Q11862160,8th world festival of youth and students,8th World Festival of Youth and Students,Festival,Q1757,Helsinki,,
fest_Q15210367,fest_Q15210367,Q15210367,the dinner under the helsinki sky,The Dinner under the Helsinki sky,Festival,Q1757,Helsinki,,
fest_Q125637783,fest_Q125637783,Q125637783,klangbrücken,Klangbrücken,Festival,Q1715,Hanover,,
fest_Q24955623,fest_Q24955623,Q24955623,wechoice awards,WeChoice Awards,Festival,Q1854,Ho Chi Minh City,,
fest_Q24955623,fest_Q24955623,Q24955623,wechoice awards,WeChoice Awards,Festival,Q1854,Ho Chi Minh City,,
fest_Q114558589,fest_Q114558589,Q114558589,bootboohook festival,BootBooHook Festival,Festival,Q1715,Hanover,,
fest_Q111677584,fest_Q111677584,Q111677584,kipona,Kipona,Festival,Q25280,Harrisburg,,
fest_Q113553776,fest_Q113553776,Q113553776,harbin international beer festival,Harbin International Beer Festival,Festival,Q42956,Harbin,,
fest_Q113553776,fest_Q113553776,Q113553776,harbin international beer festival,Harbin International Beer Festival,Festival,Q42956,Harbin,,
fest_Q3765292,fest_Q3765292,Q3765292,bihu,Bihu,Festival,Q668,India,,
fest_Q7370637,fest_Q7370637,Q7370637,rottela panduga,Rottela Panduga,Festival,Q668,India,,
fest_Q2722469,fest_Q2722469,Q2722469,naraka chaturdashi,Naraka Chaturdashi,Festival,Q668,India,,
fest_Q3660978,fest_Q3660978,Q3660978,cartoons on the bay,Cartoons on the Bay,Festival,Q38,Italy,,
fest_Q31023,fest_Q31023,Q31023,bhai dooj,Bhai Dooj,Festival,Q668,India,,
fest_Q31023,fest_Q31023,Q31023,bhai dooj,Bhai Dooj,Festival,Q668,India,,
fest_Q5052269,fest_Q5052269,Q5052269,cathedral quarter arts festival,Cathedral Quarter Arts Festival,Festival,Q27,Ireland,,
fest_Q5050453,fest_Q5050453,Q5050453,castlebar song contest,Castlebar Song Contest,Festival,Q27,Ireland,,
fest_Q3649159,fest_Q3649159,Q3649159,cabaret festival - premio totò alla comicità,Cabaret festival - Premio Totò alla comicità,Festival,Q38,Italy,,
fest_Q1423773,fest_Q1423773,Q1423773,ratha yatra,Ratha Yatra,Festival,Q668,India,,
fest_Q6907083,fest_Q6907083,Q6907083,mood indigo,Mood Indigo,Festival,Q668,India,,
fest_Q3660434,fest_Q3660434,Q3660434,carnevale di cegni,Carnevale di Cegni,Festival,Q38,Italy,,
fest_Q1059856,fest_Q1059856,Q1059856,icwip,ICWiP,Festival,Q28,Hungary,,
